관리번호,자치구,와이파이명,도로명주소,설치유형,설치기관,서비스구분,망종류,설치년도,실내외구분,X좌표,Y좌표,작업일자
WF132242,용산구,후암시장,후암로 47,2. 전통시장,서울시(AP),공공WiFi,자가망,2019,실외,37.550262,126.9772,2026-07-29 10:56:04.0
WF142421,용산구,강변어린이공원,이촌로65가길 51,3. 공원(하천),서울시(AP),공공WiFi,자가망,2019,실외,37.522,126.975,2026-07-29 10:56:04.0
WF142431,용산구,이촌시장,이촌로75길 6,2. 전통시장,서울시(AP),공공WiFi,자가망,2019,실외,37.52,126.975,2026-07-29 10:56:04.0
WF142437,용산구,청파공원,청파로 373,3. 공원(하천),서울시(AP),공공WiFi,자가망,2026,실외,37.553,126.969,2026-07-29 10:56:04.0
WF152525,용산구,경리단길,용산구 회나무로 67,1. 주요거리,자치구,공공WiFi,자가망,2025,실외,37.540348,126.994095,2026-07-29 10:56:04.0
WF162285,용산구,경리단길,용산구 녹사평대로40나길 53,1. 주요거리,자치구,공공WiFi,자가망,2025,실외,37.53687,126.98884,2026-07-29 10:56:04.0
WF162287,용산구,경리단길,용산구 녹사평대로46길 18,1. 주요거리,자치구,공공WiFi,자가망,2025,실외,37.537155,126.98803,2026-07-29 10:56:04.0
WF162289,용산구,경리단길,용산구 녹사평대로46길 33,1. 주요거리,자치구,공공WiFi,자가망,2025,실외,37.53755,126.988556,2026-07-29 10:56:04.0
WF162291,용산구,녹사평역주변,용산구 녹사평대로40길 56,1. 주요거리,자치구,공공WiFi,자가망,2025,실외,37.53437,126.98895,2026-07-29 10:56:04.0
WF162293,용산구,녹사평역주변,용산구 녹사평대로40길 41,1. 주요거리,자치구,공공WiFi,자가망,2025,실외,37.534473,126.988106,2026-07-29 10:56:04.0
WF162297,용산구,녹사평역주변,용산구 녹사평대로40나길 11,1. 주요거리,자치구,공공WiFi,자가망,2025,실외,37.535084,126.98825,2026-07-29 10:56:04.0
WF162299,용산구,새꿈어린이공원,용산구 후암로57길 35-15,3. 공원(하천),자치구,공공WiFi,자가망,2025,실외,37.552414,126.97426,2026-07-29 10:56:04.0
WF162303,용산구,이태원초등학교후문,용산구 녹사평대로40가길 3,1. 주요거리,자치구,공공WiFi,자가망,2025,실외,37.535057,126.987305,2026-07-29 10:56:04.0
WF162305,용산구,이태원역주변,용산구 보광로60길 13,1. 주요거리,자치구,공공WiFi,자가망,2025,실외,37.53398,126.994965,2026-07-29 10:56:04.0
WF162307,용산구,후암시장,용산구 한강대로104길 77,2. 전통시장,자치구,공공WiFi,자가망,2025,실외,37.550404,126.976425,2026-07-29 10:56:04.0
WF171075,용산구,후암시장 3,동자동 19-40,2. 전통시장,자치구,공공WiFi,자가망,2024,실외,37.550583,126.97498,2026-07-29 10:56:04.0
WF171077,용산구,후암시장 4,동자동 23-30,2. 전통시장,자치구,공공WiFi,자가망,2024,실외,37.550224,126.97405,2026-07-29 10:56:04.0
WF171079,용산구,후암시장 5,동자동 35-142,2. 전통시장,자치구,공공WiFi,자가망,2024,실외,37.551243,126.97408,2026-07-29 10:56:04.0
WF171081,용산구,숙대입구역거리5,용산구 남영동 60-3,1. 주요거리,자치구,공공WiFi,자가망,2025,실외,37.54353,126.97321,2026-07-29 10:56:04.0
WF171083,용산구,숙대입구역거리6,용산구 남영동 80-2,1. 주요거리,자치구,공공WiFi,자가망,2025,실외,37.54265,126.97345,2026-07-29 10:56:04.0
WF171085,용산구,효창공원,효창동 3-146,3. 공원(하천),자치구,공공WiFi,자가망,2024,실외,37.546494,126.96031,2026-07-29 10:56:04.0
WF171087,용산구,효창공원,신공덕동 2-585,3. 공원(하천),자치구,공공WiFi,자가망,2024,실외,37.5442,126.9578,2026-07-29 10:56:04.0
WF171089,용산구,효창공원,효창동 3-150,3. 공원(하천),자치구,공공WiFi,자가망,2024,실외,37.546726,126.96222,2026-07-29 10:56:04.0
WF171091,용산구,효창공원,청파동2가 134-1,3. 공원(하천),자치구,공공WiFi,자가망,2024,실외,37.546486,126.96319,2026-07-29 10:56:04.0
WF171093,용산구,아세아항공 직업전문,원효로1가 1-2,1. 주요거리,자치구,공공WiFi,자가망,2024,실외,37.541855,126.96901,2026-07-29 10:56:04.0
WF171095,용산구,청파동마을공원,청파동3가 118-102,3. 공원(하천),자치구,공공WiFi,자가망,2024,실외,37.54293,126.96846,2026-07-29 10:56:04.0
WF171097,용산구,금양초등학교,효창동 5-99,1. 주요거리,자치구,공공WiFi,자가망,2024,실외,37.54032,126.96201,2026-07-29 10:56:04.0
WF171099,용산구,효창공원역앞,용문동 5-65,1. 주요거리,자치구,공공WiFi,자가망,2024,실외,37.539196,126.96105,2026-07-29 10:56:04.0
WF171102,용산구,용문시장,용산구 용문동 38-143,2. 전통시장,자치구,공공WiFi,자가망,2025,실외,37.538105,126.95905,2026-07-29 10:56:04.0
WF171104,용산구,성심여자고등학교,용산구 신창동 88-2,1. 주요거리,자치구,공공WiFi,자가망,2025,실외,37.535255,126.95352,2026-07-29 10:56:04.0
WF171105,용산구,성심여자고등학교 공원,산천동 35-1,1. 주요거리,자치구,공공WiFi,자가망,2024,실외,37.534832,126.95272,2026-07-29 10:56:04.0
WF171107,용산구,신계역사공원,신계동 55,3. 공원(하천),자치구,공공WiFi,자가망,2024,실외,37.535076,126.96626,2026-07-29 10:56:04.0
WF171109,용산구,신계역사공원입구,신계동 55,3. 공원(하천),자치구,공공WiFi,자가망,2024,실외,37.53492,126.96662,2026-07-29 10:56:04.0
WF171111,용산구,문배어린이공원,문배동 24-1,3. 공원(하천),자치구,공공WiFi,자가망,2024,실외,37.536625,126.9698,2026-07-29 10:56:04.0
WF171114,용산구,용산초등학교,한강로1가 275,1. 주요거리,자치구,공공WiFi,자가망,2024,실외,37.53527,126.97291,2026-07-29 10:56:04.0
WF171115,용산구,서울맹학교,한강로1가 292-3,1. 주요거리,자치구,공공WiFi,자가망,2024,실외,37.53432,126.972244,2026-07-29 10:56:04.0
WF171117,용산구,해방촌 거리 1,용산동2가 15-16,1. 주요거리,자치구,공공WiFi,자가망,2024,실외,37.545265,126.98641,2026-07-29 10:56:04.0
WF171119,용산구,해방촌 거리 2,용산동2가 1-575,1. 주요거리,자치구,공공WiFi,자가망,2024,실외,37.546146,126.9848,2026-07-29 10:56:04.0
WF171121,용산구,꿈나무어린이공원,이촌동 301-86,3. 공원(하천),자치구,공공WiFi,자가망,2024,실외,37.520866,126.971886,2026-07-29 10:56:04.0
WF171123,용산구,사촌어린이공원,이촌동 429,3. 공원(하천),자치구,공공WiFi,자가망,2024,실외,37.520622,126.97092,2026-07-29 10:56:04.0
WF171126,용산구,동부이촌동녹지대입구,용산구 한강로3가 66-16,1. 주요거리,자치구,공공WiFi,자가망,2025,실외,37.52187,126.9661,2026-07-29 10:56:04.0
WF171127,용산구,땡땡거리 쪽방촌,한강로3가 40-405,1. 주요거리,자치구,공공WiFi,자가망,2024,실외,37.52363,126.96085,2026-07-29 10:56:04.0
WF171129,용산구,용산전자상가근방1,용산구 신계동 39-32,1. 주요거리,자치구,공공WiFi,자가망,2025,실외,37.53371,126.96165,2026-07-29 10:56:04.0
WF171131,용산구,용산 전자상가 근방 2,한강로3가 23-1,1. 주요거리,자치구,공공WiFi,자가망,2024,실외,37.532093,126.963646,2026-07-29 10:56:04.0
WF171133,용산구,용산 전자상가 근방 3,한강로2가 16-8,1. 주요거리,자치구,공공WiFi,자가망,2024,실외,37.531963,126.96542,2026-07-29 10:56:04.0
WF171136,용산구,이태원 일대,이태원동 녹사평대로26길 51,1. 주요거리,자치구,공공WiFi,자가망,2025,실외,37.531883,126.99215,2026-07-29 10:56:04.0
WF171137,용산구,후암동주민센터,후암동 244-109,7-2-3. 공공 - 동주민센터,자치구,공공WiFi,자가망,2025,실내,37.54865,126.97813,2026-07-29 10:56:04.0
WF171138,용산구,후암동주민센터,후암동 244-109,7-2-3. 공공 - 동주민센터,자치구,공공WiFi,자가망,2025,실내,37.54865,126.97813,2026-07-29 10:56:04.0
WF171139,용산구,용산2가동주민센터,용산동2가 11,7-2-3. 공공 - 동주민센터,자치구,공공WiFi,자가망,2025,실내,37.545994,126.98554,2026-07-29 10:56:04.0
WF171140,용산구,용산2가동주민센터,용산동2가 11,7-2-3. 공공 - 동주민센터,자치구,공공WiFi,자가망,2025,실내,37.545994,126.98554,2026-07-29 10:56:04.0
WF171141,용산구,갈월종합사회복지관,갈월동 51-19,6-1. 복지 - 사회,자치구,공공WiFi,자가망,2025,실내,37.545666,126.974846,2026-07-29 10:56:04.0
WF171142,용산구,갈월종합사회복지관,갈월동 51-19,6-1. 복지 - 사회,자치구,공공WiFi,자가망,2025,실내,37.545666,126.974846,2026-07-29 10:56:04.0
WF171143,용산구,갈월종합사회복지관,갈월동 51-19,6-1. 복지 - 사회,서울시(AP),공공WiFi,자가망,2017,실내,37.545666,126.974846,2026-07-29 10:56:04.0
WF171144,용산구,갈월종합사회복지관,갈월동 51-19,6-1. 복지 - 사회,자치구,공공WiFi,자가망,2025,실내,37.545666,126.974846,2026-07-29 10:56:04.0
WF171145,용산구,갈월종합사회복지관,갈월동 51-19,6-1. 복지 - 사회,자치구,공공WiFi,자가망,2025,실내,37.545666,126.974846,2026-07-29 10:56:04.0
WF171146,용산구,갈월종합사회복지관,갈월동 51-19,6-1. 복지 - 사회,자치구,공공WiFi,자가망,2025,실내,37.545666,126.974846,2026-07-29 10:56:04.0
WF171147,용산구,갈월종합사회복지관,갈월동 51-19,6-1. 복지 - 사회,자치구,공공WiFi,자가망,2025,실내,37.545666,126.974846,2026-07-29 10:56:04.0
WF171148,용산구,갈월종합사회복지관,갈월동 51-19,6-1. 복지 - 사회,자치구,공공WiFi,자가망,2025,실내,37.545666,126.974846,2026-07-29 10:56:04.0
WF171149,용산구,갈월종합사회복지관,갈월동 51-19,6-1. 복지 - 사회,자치구,공공WiFi,자가망,2025,실내,37.545666,126.974846,2026-07-29 10:56:04.0
WF171150,용산구,갈월종합사회복지관,갈월동 51-19,6-1. 복지 - 사회,자치구,공공WiFi,자가망,2025,실내,37.545666,126.974846,2026-07-29 10:56:04.0
WF171151,용산구,청파동주민센터,청파동2가 91-1,7-2-3. 공공 - 동주민센터,자치구,공공WiFi,자가망,2025,실내,37.54538,126.96988,2026-07-29 10:56:04.0
WF171152,용산구,청파동주민센터,청파동2가 91-1,7-2-3. 공공 - 동주민센터,자치구,공공WiFi,자가망,2025,실내,37.54538,126.96988,2026-07-29 10:56:04.0
WF171153,용산구,청파동주민센터,청파동2가 91-1,7-2-3. 공공 - 동주민센터,자치구,공공WiFi,자가망,2025,실내,37.54538,126.96988,2026-07-29 10:56:04.0
WF171154,용산구,청파동주민센터,청파동2가 91-1,7-2-3. 공공 - 동주민센터,자치구,공공WiFi,자가망,2025,실내,37.54538,126.96988,2026-07-29 10:56:04.0
WF171155,용산구,청파동주민센터,청파동2가 91-1,7-2-3. 공공 - 동주민센터,자치구,공공WiFi,자가망,2025,실내,37.54538,126.96988,2026-07-29 10:56:04.0
WF171156,용산구,청파동주민센터,청파동2가 91-1,7-2-3. 공공 - 동주민센터,자치구,공공WiFi,자가망,2025,실내,37.54538,126.96988,2026-07-29 10:56:04.0
WF171157,용산구,청파동주민센터,청파동2가 91-1,7-2-3. 공공 - 동주민센터,자치구,공공WiFi,자가망,2025,실내,37.54538,126.96988,2026-07-29 10:56:04.0
WF171158,용산구,원효로1동주민센터,문배동 19-2,7-2-3. 공공 - 동주민센터,자치구,공공WiFi,자가망,2025,실내,37.537167,126.967674,2026-07-29 10:56:04.0
WF171159,용산구,원효로1동주민센터,문배동 19-2,7-2-3. 공공 - 동주민센터,자치구,공공WiFi,자가망,2025,실내,37.537167,126.967674,2026-07-29 10:56:04.0
WF171160,용산구,원효로1동주민센터,문배동 19-2,7-2-3. 공공 - 동주민센터,자치구,공공WiFi,자가망,2025,실내,37.537167,126.967674,2026-07-29 10:56:04.0
WF171161,용산구,원효로1동주민센터,문배동 19-2,7-2-3. 공공 - 동주민센터,자치구,공공WiFi,자가망,2025,실내,37.537167,126.967674,2026-07-29 10:56:04.0
WF171162,용산구,원효로1동주민센터,문배동 19-2,7-2-3. 공공 - 동주민센터,자치구,공공WiFi,자가망,2025,실내,37.537167,126.967674,2026-07-29 10:56:04.0
WF171163,용산구,용산구보건분소,원효로1가 26-15,7-2-2. 공공 - 구의회 및 보건소,서울시(AP),공공WiFi,자가망,2017,실내,37.53873,126.965866,2026-07-29 10:56:04.0
WF171164,용산구,용산구보건분소,원효로1가 26-15,7-2-2. 공공 - 구의회 및 보건소,서울시(AP),공공WiFi,자가망,2017,실내,37.53873,126.965866,2026-07-29 10:56:04.0
WF171165,용산구,용산구보건분소,원효로1가 26-15,7-2-2. 공공 - 구의회 및 보건소,서울시(AP),공공WiFi,자가망,2017,실내,37.53873,126.965866,2026-07-29 10:56:04.0
WF171166,용산구,용산구보건분소,원효로1가 26-15,7-2-2. 공공 - 구의회 및 보건소,서울시(AP),공공WiFi,자가망,2017,실내,37.53873,126.965866,2026-07-29 10:56:04.0
WF171167,용산구,원효로2동주민센터,산천동 8-1,7-2-3. 공공 - 동주민센터,자치구,공공WiFi,자가망,2025,실내,37.534313,126.95149,2026-07-29 10:56:04.0
WF171168,용산구,효창동주민센터,효창동 255-5,7-2-3. 공공 - 동주민센터,자치구,공공WiFi,자가망,2025,실내,37.542465,126.961845,2026-07-29 10:56:04.0
WF171169,용산구,효창동주민센터,효창동 255-5,7-2-3. 공공 - 동주민센터,자치구,공공WiFi,자가망,2025,실내,37.542465,126.961845,2026-07-29 10:56:04.0
WF171170,용산구,용문동주민센터,도원동 4-5,7-2-3. 공공 - 동주민센터,자치구,공공WiFi,자가망,2025,실내,37.53892,126.95759,2026-07-29 10:56:04.0
WF171171,용산구,용문동주민센터,도원동 4-5,7-2-3. 공공 - 동주민센터,자치구,공공WiFi,자가망,2025,실내,37.53892,126.95759,2026-07-29 10:56:04.0
WF171172,용산구,한강로동주민센터,한강로2가 187-3,7-2-3. 공공 - 동주민센터,자치구,공공WiFi,자가망,2025,실내,37.52898,126.9695,2026-07-29 10:56:04.0
WF171173,용산구,한강로동주민센터,한강로2가 187-3,7-2-3. 공공 - 동주민센터,자치구,공공WiFi,자가망,2025,실내,37.52898,126.9695,2026-07-29 10:56:04.0
WF171174,용산구,한강로동주민센터,한강로2가 187-3,7-2-3. 공공 - 동주민센터,자치구,공공WiFi,자가망,2025,실내,37.52898,126.9695,2026-07-29 10:56:04.0
WF171175,용산구,한강로동주민센터,한강로2가 187-3,7-2-3. 공공 - 동주민센터,자치구,공공WiFi,자가망,2025,실내,37.52898,126.9695,2026-07-29 10:56:04.0
WF171176,용산구,한강로동주민센터,한강로2가 187-3,7-2-3. 공공 - 동주민센터,자치구,공공WiFi,자가망,2025,실내,37.52898,126.9695,2026-07-29 10:56:04.0
WF171177,용산구,한강로동주민센터,한강로2가 187-3,7-2-3. 공공 - 동주민센터,자치구,공공WiFi,자가망,2025,실내,37.52898,126.9695,2026-07-29 10:56:04.0
WF171178,용산구,한강로동주민센터,한강로2가 187-3,7-2-3. 공공 - 동주민센터,자치구,공공WiFi,자가망,2025,실내,37.52898,126.9695,2026-07-29 10:56:04.0
WF171182,용산구,이촌2동주민센터,이촌동 206-29,7-2-3. 공공 - 동주민센터,자치구,공공WiFi,자가망,2025,실내,37.526253,126.954666,2026-07-29 10:56:04.0
WF171183,용산구,이촌2동주민센터,이촌동 206-29,7-2-3. 공공 - 동주민센터,자치구,공공WiFi,자가망,2025,실내,37.526253,126.954666,2026-07-29 10:56:04.0
WF171184,용산구,이촌2동주민센터,이촌동 206-29,7-2-3. 공공 - 동주민센터,자치구,공공WiFi,자가망,2025,실내,37.526253,126.954666,2026-07-29 10:56:04.0
WF171185,용산구,이촌2동주민센터,이촌동 206-29,7-2-3. 공공 - 동주민센터,자치구,공공WiFi,자가망,2025,실내,37.526253,126.954666,2026-07-29 10:56:04.0
WF171186,용산구,이태원1동주민센터,이태원동 100-3,7-2-3. 공공 - 동주민센터,자치구,공공WiFi,자가망,2025,실내,37.532448,126.99505,2026-07-29 10:56:04.0
WF171187,용산구,이태원1동주민센터,이태원동 100-3,7-2-3. 공공 - 동주민센터,자치구,공공WiFi,자가망,2025,실내,37.532448,126.99505,2026-07-29 10:56:04.0
WF171188,용산구,이태원1동주민센터,이태원동 100-3,7-2-3. 공공 - 동주민센터,자치구,공공WiFi,자가망,2025,실내,37.532448,126.99505,2026-07-29 10:56:04.0
WF171189,용산구,이태원2동주민센터,이태원동 255-54,7-2-3. 공공 - 동주민센터,자치구,공공WiFi,자가망,2025,실내,37.54188,126.99019,2026-07-29 10:56:04.0
WF171190,용산구,이태원2동주민센터,이태원동 255-54,7-2-3. 공공 - 동주민센터,자치구,공공WiFi,자가망,2025,실내,37.54188,126.99019,2026-07-29 10:56:04.0
WF171191,용산구,한남동주민센터,한남동 685-43,7-2-3. 공공 - 동주민센터,자치구,공공WiFi,자가망,2025,실내,37.534557,127.000465,2026-07-29 10:56:04.0
WF171192,용산구,한남동주민센터,한남동 685-43,7-2-3. 공공 - 동주민센터,자치구,공공WiFi,자가망,2025,실내,37.534557,127.000465,2026-07-29 10:56:04.0
WF171193,용산구,한남동주민센터,한남동 685-43,7-2-3. 공공 - 동주민센터,자치구,공공WiFi,자가망,2025,실내,37.534557,127.000465,2026-07-29 10:56:04.0
WF171194,용산구,한남동주민센터,한남동 685-43,7-2-3. 공공 - 동주민센터,자치구,공공WiFi,자가망,2025,실내,37.534557,127.000465,2026-07-29 10:56:04.0
WF171195,용산구,서빙고동주민센터,서빙고동 134,7-2-3. 공공 - 동주민센터,자치구,공공WiFi,자가망,2025,실내,37.52038,126.99464,2026-07-29 10:56:04.0
WF171196,용산구,서빙고동주민센터,서빙고동 134,7-2-3. 공공 - 동주민센터,자치구,공공WiFi,자가망,2025,실내,37.52038,126.99464,2026-07-29 10:56:04.0
WF171197,용산구,서빙고동주민센터,서빙고동 134,7-2-3. 공공 - 동주민센터,자치구,공공WiFi,자가망,2025,실내,37.52038,126.99464,2026-07-29 10:56:04.0
WF171198,용산구,서빙고동주민센터,서빙고동 134,7-2-3. 공공 - 동주민센터,자치구,공공WiFi,자가망,2025,실내,37.52038,126.99464,2026-07-29 10:56:04.0
WF171200,용산구,보광동주민센터,보광동 217-29,7-2-3. 공공 - 동주민센터,자치구,공공WiFi,자가망,2025,실내,37.526245,127.00017,2026-07-29 10:56:04.0
WF171201,용산구,보광동주민센터,보광동 217-29,7-2-3. 공공 - 동주민센터,자치구,공공WiFi,자가망,2025,실내,37.526245,127.00017,2026-07-29 10:56:04.0
WF171202,용산구,청파도서관,서계동 227-1,4. 문화관광,자치구,공공WiFi,자가망,2025,실내,37.55392,126.96755,2026-07-29 10:56:04.0
WF172334,용산구,이태원 일대,이태원동34-14 (전광판 철주),1. 주요거리,자치구,공공WiFi,자가망,2024,실외,37.53402,126.98865,2026-07-29 10:56:05.0
WF172336,용산구,경리단 및 해방촌길,이태원동227-9,1. 주요거리,자치구,공공WiFi,자가망,2024,실외,37.54036,126.99266,2026-07-29 10:56:05.0
WF172338,용산구,남영동작은도서관,갈월동23-1,4. 문화관광,자치구,공공WiFi,자가망,2025,실내,37.545547,126.97325,2026-07-29 10:56:05.0
WF172339,용산구,남영동작은도서관,갈월동23-1,4. 문화관광,자치구,공공WiFi,자가망,2025,실내,37.545547,126.97325,2026-07-29 10:56:05.0
WF172340,용산구,남영동작은도서관,갈월동23-1,4. 문화관광,자치구,공공WiFi,자가망,2025,실내,37.545547,126.97325,2026-07-29 10:56:05.0
WF172341,용산구,이태원 일대,이태원2동406,1. 주요거리,자치구,공공WiFi,자가망,2024,실외,37.535614,126.98704,2026-07-29 10:56:05.0
WF172342,용산구,경리단 및 해방촌길,이태원동225-167,1. 주요거리,자치구,공공WiFi,자가망,2024,실외,37.539413,126.989876,2026-07-29 10:56:05.0
WF172343,용산구,이태원 일대,이태원동130-42,1. 주요거리,자치구,공공WiFi,자가망,2025,실외,37.53332,126.99422,2026-07-29 10:56:05.0
WF172345,용산구,이태원 일대,이태원동72-27,1. 주요거리,자치구,공공WiFi,자가망,2024,실외,37.533955,126.99271,2026-07-29 10:56:05.0
WF172347,용산구,이태원 일대,이태원동34-111,2. 전통시장,자치구,공공WiFi,자가망,2025,실외,37.532932,126.99125,2026-07-29 10:56:05.0
WF172349,용산구,이태원종합시장,이태원동56-9,2. 전통시장,자치구,공공WiFi,자가망,2024,실내,37.533848,126.9901,2026-07-29 10:56:05.0
WF172350,용산구,이태원종합시장,이태원동56-9,2. 전통시장,자치구,공공WiFi,자가망,2024,실내,37.533848,126.9901,2026-07-29 10:56:05.0
WF172351,용산구,이태원종합시장,이태원동56-9,2. 전통시장,자치구,공공WiFi,자가망,2024,실내,37.533848,126.9901,2026-07-29 10:56:05.0
WF172352,용산구,이태원종합시장,이태원동56-9,2. 전통시장,자치구,공공WiFi,자가망,2024,실내,37.533848,126.9901,2026-07-29 10:56:05.0
WF172354,용산구,이태원 일대,이태원동127-11,1. 주요거리,자치구,공공WiFi,자가망,2024,실외,37.534412,126.99463,2026-07-29 10:56:05.0
WF172356,용산구,이태원 일대,한남동682-20,1. 주요거리,자치구,공공WiFi,자가망,2025,실외,37.538227,127.0016,2026-07-29 10:56:05.0
WF172360,용산구,이태원 일대,한남동738-20,1. 주요거리,자치구,공공WiFi,자가망,2024,실외,37.536415,126.99969,2026-07-29 10:56:05.0
WF172362,용산구,이태원 일대,한남동이태원로242,1. 주요거리,자치구,공공WiFi,자가망,2024,실외,37.53626,127.00034,2026-07-29 10:56:05.0
WF172364,용산구,새남터성당,이촌동203-60,1. 주요거리,자치구,공공WiFi,자가망,2024,실외,37.52536,126.95586,2026-07-29 10:56:05.0
WF172367,용산구,새남터성당,이촌동199-1,1. 주요거리,자치구,공공WiFi,자가망,2024,실외,37.524143,126.9565,2026-07-29 10:56:05.0
WF172369,용산구,새남터성당,이촌동199-1,1. 주요거리,자치구,공공WiFi,자가망,2024,실외,37.524918,126.95745,2026-07-29 10:56:05.0
WF172370,용산구,새남터성당,이촌동199-1,1. 주요거리,자치구,공공WiFi,자가망,2024,실외,37.524467,126.95688,2026-07-29 10:56:05.0
WF190927,용산구,용산구여성플라자및다문화가족센터,이태원로 224-19(한남공영주차장 3층),6-5. 복지 - 여성다문화,서울시(AP),공공WiFi,임대망,2019,실내,37.534794,127.00005,2026-07-29 10:56:05.0
WF190928,용산구,용산구여성플라자및다문화가족센터,이태원로 224-19(한남공영주차장 3층),6-5. 복지 - 여성다문화,서울시(AP),공공WiFi,임대망,2019,실내,37.534794,127.00005,2026-07-29 10:56:05.0
WF190929,용산구,용산구여성플라자및다문화가족센터,이태원로 224-19(한남공영주차장 3층),6-5. 복지 - 여성다문화,서울시(AP),공공WiFi,임대망,2019,실내,37.534794,127.00005,2026-07-29 10:56:05.0
WF190931,용산구,영락보린원,후암로 4길 70,6-4. 복지 - 아동청소년,서울시(AP),공공WiFi,임대망,2019,실내,37.54841,126.981316,2026-07-29 10:56:05.0
WF190932,용산구,영락보린원,후암로 4길 70,6-4. 복지 - 아동청소년,서울시(AP),공공WiFi,임대망,2019,실내,37.54841,126.981316,2026-07-29 10:56:05.0
WF190933,용산구,영락보린원,후암로 4길 70,6-4. 복지 - 아동청소년,서울시(AP),공공WiFi,임대망,2019,실내,37.54841,126.981316,2026-07-29 10:56:05.0
WF190934,용산구,영락보린원,후암로 4길 70,6-4. 복지 - 아동청소년,서울시(AP),공공WiFi,임대망,2019,실내,37.54841,126.981316,2026-07-29 10:56:05.0
WF190936,용산구,용산혜심원,소월로2나길18,6-4. 복지 - 아동청소년,서울시(AP),공공WiFi,임대망,2019,실내,37.55337,126.97741,2026-07-29 10:56:05.0
WF190937,용산구,용산혜심원,소월로2나길18,6-4. 복지 - 아동청소년,서울시(AP),공공WiFi,임대망,2019,실내,37.55337,126.97741,2026-07-29 10:56:05.0
WF190938,용산구,용산혜심원,소월로2나길18,6-4. 복지 - 아동청소년,서울시(AP),공공WiFi,임대망,2019,실내,37.55356,126.97738,2026-07-29 10:56:05.0
WF190939,용산구,용산혜심원,소월로2나길18,6-4. 복지 - 아동청소년,서울시(AP),공공WiFi,임대망,2019,실내,37.55337,126.97741,2026-07-29 10:56:05.0
WF190940,용산구,다시서기종합지원센터,한강대로92길6,6-1. 복지 - 사회,서울시(AP),공공WiFi,임대망,2019,실내,37.54564,126.97254,2026-07-29 10:56:05.0
WF190941,용산구,다시서기종합지원센터,한강대로92길6,6-1. 복지 - 사회,서울시(AP),공공WiFi,임대망,2019,실내,37.54564,126.97254,2026-07-29 10:56:05.0
WF190942,용산구,다시서기종합지원센터,한강대로92길6,6-1. 복지 - 사회,서울시(AP),공공WiFi,임대망,2019,실내,37.54564,126.97254,2026-07-29 10:56:05.0
WF190959,용산구,용산구치매안심센터,녹사평대로 150,6-2. 복지 - 노인,서울시(AP),공공WiFi,임대망,2019,실내,37.53242,126.99035,2026-07-29 10:56:05.0
WF190960,용산구,용산구치매안심센터,녹사평대로 150,6-2. 복지 - 노인,서울시(AP),공공WiFi,임대망,2019,실내,37.53242,126.99035,2026-07-29 10:56:05.0
WF190961,용산구,용산구치매안심센터,녹사평대로 150,6-2. 복지 - 노인,서울시(AP),공공WiFi,임대망,2019,실내,37.53242,126.99035,2026-07-29 10:56:05.0
WF190962,용산구,용산구치매안심센터,녹사평대로 150,6-2. 복지 - 노인,서울시(AP),공공WiFi,임대망,2019,실내,37.53242,126.99035,2026-07-29 10:56:05.0
WF190963,용산구,용산구치매안심센터,녹사평대로 150,6-2. 복지 - 노인,서울시(AP),공공WiFi,임대망,2019,실내,37.53242,126.99035,2026-07-29 10:56:05.0
WF191216,용산구,다문화에듀센터 아띠,용산동2가 5-28,7-2-4. 공공 - 구산하기관,서울시(AP),공공WiFi,자가망,2019,실내,37.541656,126.98491,2026-07-29 10:56:05.0
WF191217,용산구,다문화에듀센터 아띠,용산동2가 5-28,7-2-4. 공공 - 구산하기관,서울시(AP),공공WiFi,자가망,2019,실내,37.541656,126.98491,2026-07-29 10:56:05.0
WF191218,용산구,다문화에듀센터 아띠,용산동2가 5-28,7-2-4. 공공 - 구산하기관,서울시(AP),공공WiFi,자가망,2019,실내,37.541656,126.98491,2026-07-29 10:56:05.0
WF191219,용산구,다문화에듀센터 아띠,용산동2가 5-28,7-2-4. 공공 - 구산하기관,서울시(AP),공공WiFi,자가망,2019,실내,37.541656,126.98491,2026-07-29 10:56:05.0
WF191227,용산구,송학당경로당,효창원로37라길 11,6-2. 복지 - 노인,서울시(AP),공공WiFi,임대망,2019,실내,37.537846,126.95814,2026-07-29 10:56:05.0
WF191228,용산구,송학당경로당,효창원로37라길 11,6-2. 복지 - 노인,서울시(AP),공공WiFi,임대망,2019,실내,37.537846,126.95814,2026-07-29 10:56:05.0
WF191230,용산구,용산공예관,한남동 728-10,4. 문화관광,서울시(AP),공공WiFi,임대망,2019,실내,37.53896,127.00206,2026-07-29 10:56:05.0
WF191231,용산구,용산공예관,한남동 728-10,4. 문화관광,서울시(AP),공공WiFi,임대망,2019,실내,37.53896,127.00206,2026-07-29 10:56:05.0
WF191232,용산구,용산공예관,한남동 728-10,4. 문화관광,서울시(AP),공공WiFi,임대망,2019,실내,37.53896,127.00206,2026-07-29 10:56:05.0
WF201645,용산구,한남동별밭작은도서관,대사관로34길 49,4. 문화관광,서울시(AP),공공WiFi,임대망,2020,실내,37.531128,127.00629,2026-07-29 10:56:05.0
WF201646,용산구,한남동별밭작은도서관,대사관로34길 49,4. 문화관광,서울시(AP),공공WiFi,임대망,2020,실내,37.531128,127.00629,2026-07-29 10:56:05.0
