parcel_id,pnu,jibun,land_use_code,ownership_type,area,lng,lat,dist_to_school,dist_to_childcare,complaint_count,building_use,target_label
31112,1.11701E+18,청파동1가 149-1도,도,국유지,52.59400878706947,126.9698758289044,37.549017823030304,476.83112502,260.52654475,144,미지정,1
31113,1.11701E+18,청파동1가 150-1도,도,국유지,30.320657045114785,126.96988258660843,37.5489381441048,479.52221746,262.78803976,144,미지정,1
31114,1.11701E+18,청파동1가 154-54 도,도,국유지,35.34232564846752,126.96987225169974,37.548732318856665,484.80226095,267.53897976,144,미지정,1
31115,1.11701E+18,청파동1가 163-1도,도,국유지,20.748450024751946,126.96982476593398,37.54831083045773,552.96115437,280.75041707,144,미지정,1
31116,1.11701E+18,청파동1가 158-2도,도,국유지,641.7841928572743,126.96995197145306,37.54844392277188,567.1879368,284.92195155,144,미지정,1
31117,1.11701E+18,청파동1가 180-2도,도,국유지,648.1759409838123,126.97006091574742,37.547645549351614,478.32879515,277.3783402,144,미지정,1
31118,1.11701E+18,청파동1가 172-7도,도,국유지,504.3449074984528,126.97000414564312,37.548064134882594,524.90500435,320.28913605,144,미지정,1
31119,1.11701E+18,청파동1가 172-6도,도,국유지,155.48426481103525,126.97009536223432,37.547963177295586,513.51646191,311.82036768,144,미지정,1
31120,1.11701E+18,청파동1가 182-6도,도,국유지,24.01968762424076,126.97002525330065,37.54735484524296,446.16253197,245.96043949,144,미지정,1
31121,1.11701E+18,청파동1가 154-1도,도,국유지,808.4431140494999,126.9699774663529,37.5489314024514,487.83302114,271.14902863,144,미지정,1
31122,1.11701E+18,청파동1가 154-50도,도,국유지,302.2326551991864,126.97011939495273,37.548457693866176,568.3698922,298.09469708,144,미지정,1
31123,1.11701E+18,청파동1가 154-55도,도,국유지,175.549252435565,126.970126931309,37.54881806132558,608.35827164,286.78696,144,미지정,1
31124,1.11701E+18,청파동1가 180-6도,도,국유지,606.2068415404065,126.97046144211288,37.54838625884518,560.9398375,366.69355414,144,미지정,1
31125,1.11701E+18,청파동1가 1-194도,도,국유지,103.36202674463857,126.96808341098146,37.55027385930038,307.08020498,136.11686199,144,미지정,1
31126,1.11701E+18,청파동1가 37-6도,도,국유지,15.211582303978503,126.9686781271223,37.55002383698689,358.20094184,164.76939882,144,미지정,1
31127,1.11701E+18,청파동1가 37-9도,도,국유지,20.65482408949174,126.96866855903768,37.55009141967395,357.47457197,167.17905084,144,미지정,1
31128,1.11701E+18,청파동1가 34-1도,도,국유지,82.18819892313331,126.96853095869133,37.549694721260934,346.92093533,140.96909613,144,미지정,1
31129,1.11701E+18,청파동1가 30-1도,도,국유지,69.07517145876773,126.96833424267595,37.54985675225995,328.22886062,129.56679162,144,미지정,1
31130,1.11701E+18,청파동1가 35-1도,도,국유지,61.87632576818578,126.96848843807788,37.54989572972473,341.65482389,143.82955878,144,미지정,1
31131,1.11701E+18,청파동2가 36-2도,도,국유지,25.163016051519662,126.96912542097057,37.54528867264341,236.02059412,7.65896036,158,미지정,1
31132,1.11701E+18,청파동2가 68-10도,도,국유지,67.33355389139615,126.96730113913577,37.54514730080115,265.61160024,154.31863213,158,미지정,1
31133,1.11701E+18,청파동2가 66-18도,도,국유지,40.92007118137553,126.96737592102107,37.544998559803446,249.47521121,150.31950522,158,미지정,1
31134,1.11701E+18,청파동2가 68-9도,도,국유지,42.31761422182899,126.96741463174567,37.54520919774405,273.03727758,143.78801754,158,미지정,1
31135,1.11701E+18,청파동2가 68-12도,도,국유지,314.2900359192863,126.96770085352723,37.545214184488785,276.61552454,118.50647468,158,미지정,1
31136,1.11701E+18,청파동2가 54-10 잡,잡,국유지,15.345045043155551,126.96746260381377,37.544938088100565,243.43085229,144.46769032,158,미지정,1
31137,1.11701E+18,청파동2가 71-152 잡,잡,국유지,57.324409265071154,126.96753972937518,37.54488193945876,238.03217504,139.76243531,158,미지정,1
31138,1.11701E+18,청파동2가 70-3도,도,국유지,71.83543248474598,126.96789900919349,37.545265185986715,285.55101343,100.77048241,158,미지정,1
31139,1.11701E+18,청파동2가 134-3도,도,국유지,473.99590136297047,126.96307704815955,37.54389675868159,225.89333066,46.05816426,158,미지정,1
31140,1.11701E+18,청파동2가 80-3 도,도,국유지,55.073577081551775,126.96938072840605,37.54477088780054,174.33135609,64.3107565,158,미지정,1
31141,1.11701E+18,청파동2가 90-35도,도,국유지,119.34223732259125,126.96946193404563,37.54485218345319,179.93049593,60.64152435,158,미지정,1
31142,1.11701E+18,청파동2가 90-34도,도,국유지,31.327664479147643,126.96957422886662,37.54486872380505,178.39406024,65.92059645,158,미지정,1
31143,1.11701E+18,청파동2가 90-38도,도,국유지,81.59502204880118,126.96968488852825,37.54488253383819,177.16186004,72.30252782,158,미지정,1
31144,1.11701E+18,청파동2가 71-62 도,도,국유지,17.21836135420017,126.96815170008546,37.545158296686616,279.97843713,79.6239438,158,미지정,1
31145,1.11701E+18,청파동2가 104-32도,도,국유지,109.03141896962188,126.96987333394802,37.546467338490835,348.53038344,150.75696827,158,미지정,1
31146,1.11701E+18,청파동2가 79-2도,도,국유지,122.45139134320198,126.96928559822182,37.54491846107842,192.717682,45.903059,158,미지정,1
31147,1.11701E+18,청파동2가 90-21도,도,국유지,75.12633352633566,126.96955572258851,37.545009019170095,193.7544143,54.82481632,158,미지정,1
31148,1.11701E+18,청파동2가 104-8도,도,국유지,30.96910796035081,126.96996254996043,37.546153252995516,313.19696395,126.48838232,158,미지정,1
31149,1.11701E+18,청파동2가 13-3 도,도,국유지,13.760657442791853,126.96913070254216,37.54685915371822,401.88890535,175.17552165,158,미지정,1
31150,1.11701E+18,청파동2가 10-154 도,도,국유지,60.55483722873032,126.96868463475869,37.54664013816003,389.87990063,153.90184948,158,미지정,1
