parcel_id,pnu,jibun,land_use_code,ownership_type,area,lng,lat,dist_to_school,dist_to_nosmoking_zone,dist_to_childcare_center,dist_to_tunnel,dist_to_overpass,complaint_count,building_use,target_label
385704,1117000000000000049,후암동 9-1 도,도,국유지,10.533138131722808,126.9770375339851,37.55173791806331,443.98116719,245.09796909,44.07389008,375.13938289,463.5042244,71,미지정,1
385705,1117000000000000050,후암동 8-1 도,도,국유지,95.95053402200574,126.97726455651518,37.55176040135601,448.67477618,263.02433114,40.33310512,360.53056217,462.66047332,71,미지정,0
385706,1117000000000000051,후암동 2-2 도,도,국유지,47.820787844248116,126.97728469124282,37.55182692240908,456.2288641,262.35849495,47.63504265,353.6359846,455.50863294,71,미지정,1
385707,1117000000000000052,후암동 2-8 도,도,국유지,35.89008180011297,126.97721244609917,37.55178433169377,450.72576123,257.80064491,43.51508158,361.3186657,459.56173621,71,미지정,0
385708,1117000000000000053,후암동 7-4 도,도,국유지,125.3482925784192,126.97731036383433,37.55173668200193,446.62148778,267.71916991,37.63522329,360.13802421,465.71347924,71,미지정,0
385709,1117000000000000054,후암동 358-157도,도,국유지,313.74302149628056,126.98260503692886,37.549455409155065,225.77644865,282.81753821,238.85671479,155.94925942,60.05275223,71,미지정,0
385710,1117000000000000055,후암동 439-12 도,도,국유지,28.382097632566,126.97681293832063,37.55302609168394,471.5049295,214.84332759,185.67207925,298.88205157,319.79371023,71,미지정,0
385711,1117000000000000056,후암동 358-156도,도,국유지,26.514950233045965,126.98232278521667,37.549867589606045,174.40941712,334.78197493,276.21719014,168.54894865,51.45496148,71,미지정,1
385712,1117000000000000057,후암동 398-9도,도,국유지,21.871278899430763,126.98234840044844,37.54893945067264,274.81570869,243.7571182,177.30598043,203.00101456,55.89340817,71,미지정,0
385713,1117000000000000058,후암동 439-23 도,도,국유지,17.20680871559307,126.97673991013586,37.55282584639499,563.14013233,204.07440983,165.91123845,315.62752847,341.9210548,71,미지정,0
385714,1117000000000000059,후암동 1-9도,도,국유지,198.53859960380942,126.97694662155043,37.55257395390403,535.9432941,220.01083003,134.11861032,316.501937,370.40702149,71,미지정,0
385715,1117000000000000060,후암동 398-5도,도,국유지,15.45701751112938,126.98241904335873,37.54899609052454,270.00706146,245.56650618,185.33275256,194.45197241,62.5315541,71,미지정,0
385716,1117000000000000061,후암동 428도,도,국유지,105.02098037430551,126.97697103590606,37.552774678666474,448.19566548,223.57273656,155.47410739,301.61733103,348.29275167,71,미지정,0
385717,1117000000000000062,후암동 428-14도,도,국유지,216.84270364313852,126.97715797844913,37.55297548338271,441.29791822,243.3444587,140.51795691,275.51327881,327.58353678,71,미지정,0
385718,1117000000000000063,후암동 18-3도,도,국유지,59.781294720305596,126.9774545568589,37.55127294654526,397.97810763,300.29315399,19.76971901,394.78233204,409.35838886,71,미지정,0
385719,1117000000000000064,후암동 31-2도,도,국유지,144.5418117120862,126.97777248732307,37.55146948667847,425.40453984,316.46678141,42.93645987,361.20471283,394.32563267,71,미지정,0
385720,1117000000000000065,후암동 27-41 도,도,국유지,35.32162366807461,126.97781681757598,37.55107267684763,383.94077241,367.86761017,58.55220011,397.37195204,371.02534772,71,미지정,0
385721,1117000000000000066,후암동 26도,도,국유지,49.9299129183637,126.97741988843056,37.55100491828718,368.20294072,351.42756684,44.98104769,421.44318737,400.6146522,71,미지정,1
385722,1117000000000000067,후암동 25-1도,도,국유지,88.26237469498301,126.97737699761096,37.551039305554,371.21904254,354.35399461,40.44403602,420.23660035,405.52082668,71,미지정,0
385723,1117000000000000068,후암동 27-3도,도,국유지,87.57112354971468,126.97735760544295,37.550918458655325,357.72315088,340.87754015,53.48909831,432.49856531,402.49161954,71,미지정,0
385724,1117000000000000069,후암동 27-5도,도,국유지,52.73007545853034,126.97741085554418,37.55080774106451,346.61324002,329.92078111,66.28591969,440.58231036,394.11885302,71,미지정,0
385725,1117000000000000070,후암동 30-134도,도,국유지,27.519758781418204,126.97759001924447,37.551150318840584,387.17334609,370.62493869,37.86994461,399.82236368,392.83943714,71,미지정,0
385726,1117000000000000071,후암동 60-32도,도,국유지,921.3606263183174,126.97833017251409,37.550477218420895,339.03923223,324.91162156,137.13872535,440.02995095,305.71731833,71,미지정,0
385727,1117000000000000072,후암동 60-45도,도,국유지,42.721539770253,126.97904344168963,37.55080662037037,244.8782345,389.20310237,153.41029229,388.02970469,260.49822352,71,미지정,0
385728,1117000000000000073,후암동 45-45도,도,국유지,63.25327275134623,126.9807826404114,37.5511470131018,86.6683756,524.64436533,248.874618,276.5911121,176.17209785,71,미지정,0
385729,1117000000000000074,후암동 41-3 도,도,국유지,80.64183739293367,126.97805150165198,37.55117534196818,325.23150509,385.36909807,71.26249626,377.76064612,357.16465582,71,미지정,0
385730,1117000000000000075,후암동 30-52도,도,국유지,126.0891806576401,126.97830569950352,37.5514584938358,302.26049853,422.72812328,61.78939187,339.7040978,353.4066446,71,미지정,0
385731,1117000000000000076,후암동 30-59 도,도,국유지,25.293326811864972,126.97906663790874,37.5514940071087,235.27699249,455.16719393,96.72025626,313.21616163,301.88118143,71,미지정,0
385732,1117000000000000077,후암동 30-60도,도,국유지,92.42017843201756,126.97898929560851,37.551546527334146,242.51248205,457.00279582,87.76758404,309.35295951,310.86367853,71,미지정,0
385733,1117000000000000078,후암동 41-15 도,도,국유지,648.665874669794,126.97849154612186,37.551145037055214,286.70737281,397.37082694,99.44797516,365.4269291,321.29144691,71,미지정,0
385734,1117000000000000079,후암동 254-43도,도,국유지,2385.5109662350733,126.9797544983197,37.54669409817649,303.05775546,313.76604248,91.10112125,526.10192167,282.57953038,71,미지정,0
385735,1117000000000000080,후암동 448-16 도,도,국유지,48.780428192578256,126.97865856483715,37.554138451983654,410.01334349,411.1048736,240.37115642,101.17165399,260.36775224,71,미지정,0
385736,1117000000000000081,후암동 448-17 도,도,국유지,52.8994576681871,126.97873380082805,37.55408182672103,400.9042525,414.49740363,235.47481163,96.17514755,269.47517755,71,미지정,0
385737,1117000000000000082,후암동 448-13 도,도,국유지,53.801396374125034,126.9779380834245,37.55449168434804,482.00186992,375.7246454,276.68096088,164.01825874,190.2796154,71,미지정,0
385738,1117000000000000083,후암동 448-194 도,도,국유지,97.3609021223383,126.97873186864776,37.55325270338286,337.33603394,385.7601044,146.64203074,150.18945485,343.94386316,71,미지정,0
385739,1117000000000000084,후암동 448-23 도,도,국유지,356.1962251961231,126.97868617250369,37.553479201541855,356.52553066,387.740085,169.45264849,134.21649756,320.47246476,71,미지정,0
385740,1117000000000000085,후암동 30-175 도,도,국유지,61.32445014640689,126.97881687632601,37.55315893293886,325.0045246,391.18005786,139.71488631,154.18305429,356.73667737,71,미지정,0
385741,1117000000000000086,후암동 401-7 도,도,국유지,29.394068959751166,126.98213218946724,37.54830990968747,341.01989294,204.53949276,105.14807061,254.47498314,10.06526475,71,미지정,0
385742,1117000000000000087,후암동 398-10도,도,국유지,10.317735749296844,126.98240278548798,37.548965779784545,272.96608227,243.51465559,181.67908094,197.37787724,59.04367064,71,미지정,0
385743,1117000000000000088,후암동 358-184 도,도,국유지,131.95346649346175,126.98261492234033,37.54895627074971,278.68979742,232.88200054,188.04885262,181.66917093,62.52603646,71,미지정,0
385744,1117000000000000089,후암동 352-6도,도,국유지,69.81595658045262,126.98180634056803,37.549488215775796,208.46753045,321.11684357,228.62038618,221.72647053,0.0,71,미지정,0
385745,1117000000000000090,후암동 352-29도,도,국유지,37.52419086592272,126.98179933886566,37.54953392067433,203.37715804,325.62185666,233.661593,221.08131543,0.0,71,미지정,0
385746,1117000000000000091,후암동 361-3도,도,국유지,876.9866077232291,126.98192336659265,37.54920578933761,240.32689482,289.72706402,198.12043028,222.22757662,14.92980911,71,미지정,0
385747,1117000000000000092,후암동 357-3도,도,국유지,261.9742891835049,126.98198376662548,37.549095170092215,252.99839626,276.74213046,186.58220774,222.60542206,28.27465651,71,미지정,0
385748,1117000000000000093,후암동 400-38 도,도,국유지,12.357884190510958,126.98298166666667,37.548262666666666,361.807419,150.20600417,146.84825051,192.07916714,54.56367097,71,미지정,0
385749,1117000000000000094,후암동 358-193 도,도,국유지,217.32174590136856,126.98352946255676,37.54837338994944,368.34640648,142.21544013,193.34315221,144.00951862,102.72933351,71,미지정,0
385750,1117000000000000095,후암동 353-20도,도,국유지,171.3358981772326,126.98192590097025,37.549261551179676,234.1715879,294.54367706,204.2994142,219.63640208,9.14805226,71,미지정,0
385751,1117000000000000096,후암동 400-72 도,도,국유지,26.58902075648075,126.98299875876062,37.54829335091602,359.03784388,152.27005604,150.17413243,189.0686935,55.76530232,71,미지정,0
385752,1117000000000000097,후암동 401-4도,도,국유지,525.1410899126786,126.98243451339421,37.548262503987445,350.03328497,181.14097855,113.39863214,233.96592419,8.80457487,71,미지정,0
385753,1117000000000000098,후암동 398-2도,도,국유지,141.64866762887686,126.98215883037331,37.54882940807801,284.05491022,244.03731694,160.70543634,223.61504217,46.02002871,71,미지정,0
385754,1117000000000000099,후암동 399-16도,도,국유지,412.10329915594775,126.98232749713215,37.54873145837101,297.13285251,226.23173524,155.00386085,216.13992106,32.83953638,71,미지정,0
385755,1117000000000000100,후암동 344-2도,도,국유지,33.37056884355843,126.9820230435954,37.5496090325251,196.69842273,321.82978407,243.58414031,199.94039002,17.09459389,71,미지정,0
385756,1117000000000000101,후암동 352-31도,도,국유지,96.00749312108383,126.9818383584125,37.54942604040249,215.47640864,313.85558087,221.87630729,220.88565016,0.0,71,미지정,0
385757,1117000000000000102,후암동 358-20도,도,국유지,1706.0366900305962,126.98307110186529,37.54929224977888,258.99099372,251.33536994,239.9977593,128.115379,114.73128935,71,미지정,0
385758,1117000000000000103,후암동 399-22도,도,국유지,388.75681367039215,126.98224844022286,37.548522812004634,318.85662017,213.24913146,130.90533483,233.76602446,11.1021268,71,미지정,0
385759,1117000000000000104,후암동 398-7도,도,국유지,65.82963693421334,126.98216004998515,37.548886781014104,277.76143827,248.93037979,166.89259552,220.33874042,52.24624789,71,미지정,0
385760,1117000000000000105,후암동 41-6도,도,국유지,104.25797093193978,126.97924775970087,37.55131217576784,218.91890232,446.00481924,121.72810214,329.47550301,276.63026578,71,미지정,0
385761,1117000000000000106,후암동 358-177도,도,국유지,118.66961446218193,126.98361502260423,37.54850791802692,358.40297421,155.32862718,207.95475895,129.99774567,112.03690267,71,미지정,0
385762,1117000000000000107,후암동 358-161도,도,국유지,129.00136615429074,126.98208640127727,37.54893560789681,271.5548739,257.22447831,170.69222625,223.26672029,47.9684014,71,미지정,0
385763,1117000000000000108,후암동 395-12 도,도,국유지,41.01133033121005,126.98200751169831,37.5485494834788,313.52384341,230.43183472,127.33410131,250.72626274,23.99819982,71,미지정,0
385764,1117000000000000109,후암동 403-2도,도,국유지,92.23319687013282,126.9821863880795,37.54801454673542,374.12599992,181.19141774,78.2847138,266.71301918,30.14538009,71,미지정,0
385765,1117000000000000110,후암동 404-83도,도,국유지,117.3275828147307,126.98227265770808,37.54740494477186,442.21231525,147.75601245,51.58451174,293.92980269,97.1888557,71,미지정,0
385766,1117000000000000111,후암동 404-1도,도,국유지,464.860794353066,126.98217576490528,37.547671881190226,411.86111879,164.5571296,50.61920252,286.53660683,67.91769532,71,미지정,0
385767,1117000000000000112,후암동 404-60도,도,국유지,438.47905010415707,126.98233667270578,37.547355226227296,448.34370139,141.13801756,57.77014929,291.78850633,102.94499312,71,미지정,0
385768,1117000000000000113,후암동 406-30도,도,국유지,2179.5185499690124,126.9839658278244,37.547551584946625,467.28517857,47.28878272,201.58015766,156.20193553,165.02016967,71,미지정,0
385769,1117000000000000114,후암동 402-9도,도,국유지,409.01362616417464,126.98234427860434,37.547852322358764,393.72214851,159.87587289,74.41404215,263.62838107,48.16560516,71,미지정,1
385770,1117000000000000115,후암동 447-22 도,도,국유지,65.27034617913887,126.97724331933487,37.55486043262465,554.30021272,321.95050394,327.43355918,232.2245597,124.90995938,71,미지정,0
385771,1117000000000000116,후암동 406-81 도,도,국유지,142.2844486561953,126.98381275286643,37.547129074963806,505.05591325,8.42665549,190.56299659,191.35754864,183.89087355,71,미지정,1
385772,1117000000000000117,후암동 409-198도,도,국유지,65.82650260883383,126.98393656177207,37.54688989485709,533.76429482,26.54621558,186.09029312,195.15020042,210.86136897,71,미지정,0
385773,1117000000000000118,후암동 395-6도,도,국유지,21.13089887634851,126.9818649479384,37.548521994120826,315.82442986,237.77298303,122.13402577,263.16271295,33.63213503,71,미지정,0
385774,1117000000000000119,후암동 396-5도,도,국유지,23.573019319213927,126.9818550939602,37.548561850149085,311.37112531,241.32868125,126.41957297,261.7057454,36.19104655,71,미지정,0
385775,1117000000000000120,후암동 415-8도,도,국유지,609.2035287171602,126.98156885646856,37.54711982675124,471.40881021,206.72057732,36.09302651,363.61538244,142.40015302,71,미지정,1
385776,1117000000000000121,후암동 417-10도,도,국유지,234.88166522840038,126.98205305006678,37.5471266961959,471.33417735,163.93053037,46.55019031,326.17495769,129.30405018,71,미지정,1
385777,1117000000000000122,후암동 404-72도,도,국유지,249.474903844879,126.98201493220239,37.547432572993664,437.24470722,170.67959755,28.73273937,312.1228482,96.48360502,71,미지정,0
385778,1117000000000000123,후암동 418-37도,도,국유지,34.39673870592378,126.98101972754488,37.54684387795836,403.94883655,257.18604767,88.00283989,420.95410824,193.26446945,71,미지정,0
385779,1117000000000000124,후암동 349-1도,도,국유지,330.02055399585515,126.9812295966445,37.54903768657806,262.02171872,317.72421069,182.96188634,285.99417118,61.28181284,71,미지정,0
385780,1117000000000000125,후암동 418-10도,도,국유지,140.16607184929308,126.98134386644274,37.54699655015978,486.05483964,227.07027709,57.04016283,387.67496727,163.70271406,71,미지정,0
385781,1117000000000000126,후암동 418-8도,도,국유지,113.0078613460064,126.98112874029394,37.54695601543425,492.21135106,246.35247589,72.32453318,406.3891524,177.55481893,71,미지정,1
385782,1117000000000000127,후암동 392-14도,도,국유지,314.07706702366704,126.98147044249446,37.54807952010529,365.38352985,239.90851845,74.60245571,317.90491317,72.87987706,71,미지정,0
385783,1117000000000000128,후암동 259-20도,도,국유지,119.81043882202357,126.98061703222675,37.546436899103604,384.39889644,300.77734015,145.41956028,474.35477589,250.66962508,71,미지정,0
385784,1117000000000000129,후암동 263-9 도,도,국유지,76.09074864699505,126.98063968035142,37.54672386562259,375.36226981,292.29256232,121.49706449,456.7004508,224.14253314,71,미지정,0
385785,1117000000000000130,후암동 261-10 도,도,국유지,59.43673006352037,126.98074923245328,37.546678331243115,386.12689284,283.57575318,117.79922151,450.84177839,222.12737969,71,미지정,0
385786,1117000000000000131,후암동 418-32도,도,국유지,137.23890794906765,126.98125825119409,37.54675609932703,513.23301903,237.77735461,83.99954323,407.56783415,190.77004412,71,미지정,0
385787,1117000000000000132,후암동 418-19도,도,국유지,99.98810292687267,126.98134610750897,37.54667148012818,522.04053916,232.00395623,89.54363502,405.53806006,195.83456917,71,미지정,0
385788,1117000000000000133,후암동 418-23도,도,국유지,475.18402501166565,126.98112070413252,37.54682467098396,506.78208219,248.61220478,83.96105152,414.29113779,190.17383364,71,미지정,0
385789,1117000000000000134,후암동 339-18도,도,국유지,1137.8322462285869,126.98207859573664,37.55016884501062,136.41434811,374.22110078,305.86571672,183.69577736,54.5798649,71,미지정,1
385790,1117000000000000135,후암동 303-6도,도,국유지,913.2184490013751,126.98036719297565,37.54899816641067,288.8102853,357.93910676,209.6085943,359.15091132,133.46385695,71,미지정,0
385791,1117000000000000136,후암동 406-96도,도,국유지,271.8243070244789,126.98390831362079,37.548231438499016,397.72284067,122.46836188,215.263045,122.888057,136.42152869,71,미지정,0
385792,1117000000000000137,후암동 251-11도,도,국유지,19.410086053889245,126.97847358211219,37.54660708826005,209.24674112,223.39104796,41.35263934,628.96740426,382.35350277,71,미지정,0
385793,1117000000000000138,후암동 255-35도,도,국유지,34.76968654175289,126.97854923013634,37.54631838048895,235.01006156,250.09503325,23.93958281,639.19561162,393.31963572,71,미지정,0
385794,1117000000000000139,후암동 251-9도,도,국유지,37.36374798999168,126.97850508461306,37.54662185501159,210.48188059,224.46306177,40.54604762,625.73700124,379.12400649,71,미지정,1
385795,1117000000000000140,후암동 251-10도,도,국유지,65.46882808348164,126.97851510584273,37.54660033001249,212.62245658,226.67498828,38.20286601,626.16425611,379.51826977,71,미지정,0
385796,1117000000000000141,후암동 254-114도,도,국유지,155.99693768424913,126.97862784329875,37.54667508578015,215.95431021,229.31453954,39.38679333,613.38804657,366.77178585,71,미지정,0
385797,1117000000000000142,후암동 249-19도,도,국유지,53.39936104230583,126.97824367725838,37.54742670006428,150.25417824,159.00819229,129.41523124,601.32813594,379.93502846,71,미지정,1
385798,1117000000000000143,후암동 256-4도,도,국유지,109.80152969807386,126.97881860145897,37.54606837361917,271.35264674,286.56636898,31.65389425,632.44940479,390.55018528,71,미지정,0
385799,1117000000000000144,후암동 419-2도,도,국유지,78.51349271275103,126.98134524422238,37.54658496368936,531.62827938,234.36234528,98.65399426,410.40399599,204.65889453,71,미지정,0
385800,1117000000000000145,후암동 1-84 도,도,국유지,57.747064327588305,126.97731460289292,37.55023462899117,282.67162706,266.13745245,129.11074769,500.34234767,387.91539141,71,미지정,0
385801,1117000000000000146,후암동 254-115도,도,국유지,1764.423535325448,126.97834124757128,37.54643637310285,212.63853583,227.87742104,42.99213508,648.56757406,401.92685584,71,미지정,1
385802,1117000000000000147,후암동 214-6도,도,국유지,3209.661134415539,126.97794337081858,37.54787044390273,119.98444812,123.05283278,133.40228326,603.87795931,378.90059392,71,미지정,0
385803,1117000000000000148,후암동 100-3도,도,국유지,680.7687537701568,126.97673601410611,37.55242982190081,519.19026254,201.80600447,124.73744465,341.01122799,385.87334457,71,미지정,0
385804,1117000000000000149,후암동 66-4도,도,국유지,1762.932179347903,126.97714261648402,37.55088861907465,351.34834988,334.15029844,58.09611097,445.56366609,419.43395748,71,미지정,0
385805,1117000000000000150,후암동 458-1 도,도,국유지,183.46937527920818,126.97651993028458,37.550953601049535,355.25455815,254.02966394,84.38855485,471.61049705,550.0037646,71,미지정,0
385806,1117000000000000151,후암동 79-2도,도,국유지,182.4731789326761,126.97663718593964,37.55102516185177,363.15772098,256.25881688,71.34032214,459.00425967,541.82346574,71,미지정,0
385807,1117000000000000152,후암동 63-2도,도,국유지,455.8802813068032,126.97728417546745,37.55035523732587,295.16101066,278.47088177,115.71700434,489.80202609,392.75423888,71,미지정,0
385808,1117000000000000153,후암동 66-3도,도,국유지,52.1712327930145,126.97697282711407,37.5505372034339,310.79174395,293.41246227,99.66933176,486.42625722,423.70657206,71,미지정,0
385809,1117000000000000154,후암동 244-147도,도,국유지,1505.2232196606928,126.97764042231857,37.5490254423612,168.79770947,156.34501711,59.07602439,612.23621179,363.18919406,71,미지정,0
385810,1117000000000000155,후암동 105-56도,도,국유지,2258.4186971225427,126.9771166299783,37.548855086444675,130.72816526,115.6667902,107.25929264,646.50963609,412.52585354,71,미지정,1
385811,1117000000000000156,후암동 244-146도,도,국유지,1736.1384309600107,126.97742847535382,37.54980279741532,239.13450255,223.39252156,115.24840375,539.04856267,373.74403508,71,미지정,0
385812,1117000000000000157,후암동 105-218 도,도,국유지,87.73391278088093,126.97718825254783,37.55010657226166,266.41855239,249.66461776,143.6219832,518.12162689,397.17861211,71,미지정,0
385813,1117000000000000158,후암동 105-2도,도,국유지,184.38273900561035,126.97711272723404,37.550181232269495,273.34809877,256.37177338,135.98277415,514.02731852,404.77741974,71,미지정,0
385814,1117000000000000159,후암동 216-1도,도,국유지,78.23329586256295,126.97783668906587,37.54725989811739,122.74398832,134.80716256,132.72451909,641.77123884,420.16012071,71,미지정,0
385815,1117000000000000160,후암동 113-2도,도,국유지,41.87860031914897,126.97658803801714,37.54983227302888,230.74149051,212.83136297,184.64487666,570.81771843,448.07082412,71,미지정,0
385816,1117000000000000161,후암동 105-57도,도,국유지,29.471857213415205,126.97685616905157,37.550047795562946,255.71620861,238.24899851,154.77190871,538.13404372,425.75788502,71,미지정,0
385817,1117000000000000162,후암동 344-10도,도,국유지,86.67520306073129,126.98176163247524,37.54963409616219,192.18112597,336.66584603,244.66164127,222.01824747,0.0,71,미지정,1
385818,1117000000000000163,후암동 343-11도,도,국유지,195.08407218346838,126.98170953303,37.5496880595328,186.17032781,344.20819204,250.57463503,225.457716,0.0,71,미지정,1
385819,1117000000000000164,후암동 249-6도,도,국유지,25.250559048727155,126.97833660328864,37.54748708836667,156.83615384,164.69621344,132.7623615,590.92137343,369.38762848,71,미지정,0
385820,1117000000000000165,후암동 249-24도,도,국유지,66.17417108081281,126.97840940210466,37.547492501655064,163.05090729,170.70034276,131.42722672,584.97202046,363.70102542,71,미지정,1
385821,1117000000000000166,후암동 249-25도,도,국유지,84.76031098223757,126.9784361910823,37.54738190064028,167.96513295,176.70025249,118.97760982,588.85245928,368.76616472,71,미지정,1
385822,1117000000000000167,후암동 110-12 도,도,국유지,166.564679158153,126.97658247002887,37.549103575075065,149.86748871,131.95830398,174.09252119,641.56442136,453.58860192,71,미지정,1
385823,1117000000000000168,후암동 192-113 도,도,국유지,136.83211638196371,126.97793164300057,37.546621013726586,172.55224232,188.37760271,83.63966158,669.67320577,424.17867183,71,미지정,1
385824,1117000000000000169,후암동 192-36도,도,국유지,68.9998290440999,126.97733532738685,37.546434443923225,160.38260547,178.29666464,131.19967733,725.66478307,480.65817934,71,미지정,0
385825,1117000000000000170,후암동 204-2도,도,국유지,38.20235797658097,126.9780999639709,37.54659122139495,185.35139644,200.73598763,68.59468518,658.44338453,412.32347727,71,미지정,0
385826,1117000000000000171,후암동 214-8도,도,국유지,76.35543811647221,126.97795498578469,37.54689183979877,153.6714626,168.11848236,96.77386175,652.86047382,410.10464891,71,미지정,0
385827,1117000000000000172,후암동 216-2도,도,국유지,118.84338884148747,126.97788943886,37.547086901900904,136.32145965,149.71091626,115.48223481,647.05463969,427.11178994,71,미지정,0
385828,1117000000000000173,후암동 238-35도,도,국유지,400.55464063957334,126.977573431301,37.54778403138671,86.65394693,91.42367622,153.46315073,745.26061124,412.60173952,71,미지정,0
385829,1117000000000000174,후암동 238-2도,도,국유지,22.803417585790157,126.97744516107527,37.547609997634396,76.9141793,85.87567073,142.26765683,766.99953034,431.1022188,71,미지정,1
385830,1117000000000000175,후암동 236-11도,도,국유지,83.06315457914025,126.97774147065768,37.5477544125241,101.43637299,106.61049797,150.88531021,744.40604418,400.54446071,71,미지정,0
385831,1117000000000000176,후암동 192-5도,도,국유지,595.7605282592122,126.97768621275527,37.54662215899495,158.37836355,175.01868365,104.23765498,688.39412227,443.76311355,71,미지정,1
385832,1117000000000000177,후암동 247-20 도,도,국유지,173.055726820603,126.9783542463185,37.54767255175834,155.84471927,161.51782741,151.45171973,580.09003981,357.11637588,71,미지정,0
385833,1117000000000000178,후암동 44-66 도,도,국유지,23.385948147508316,126.97969500866711,37.55094211239253,185.37080793,435.91924934,178.45073182,365.47476324,220.07990996,71,미지정,1
385834,1117000000000000179,후암동 44-65 도,도,국유지,38.8180041979067,126.97961613811688,37.551008517096164,190.45254476,437.27509579,168.35070047,358.60457008,230.11523622,71,미지정,0
385835,1117000000000000180,후암동 44-8도,도,국유지,256.6562451312202,126.97991849555792,37.55118585053219,160.8094716,469.35637591,178.49175061,337.79171357,223.71110807,71,미지정,1
385836,1117000000000000181,후암동 92-2 도,도,국유지,50.97875089244917,126.97667490701554,37.55181652193151,451.02600363,212.11880304,71.84744744,390.35235386,453.95926963,71,미지정,0
385837,1117000000000000182,후암동 60-48도,도,국유지,11.16092503350228,126.97882198183945,37.550965828060924,260.26980561,393.57280178,128.61659326,375.41176724,286.09974923,71,미지정,0
385838,1117000000000000183,후암동 250-14도,도,국유지,81.88196511752903,126.97951628633882,37.547127469844874,267.45327442,276.14572327,105.83914604,520.29018781,273.81540871,71,미지정,0
385839,1117000000000000184,후암동 250-15도,도,국유지,187.52893258584663,126.97906921977855,37.547022709806484,233.31327848,243.48900259,77.55168049,560.31958201,314.2828765,71,미지정,0
385840,1117000000000000185,후암동 250-10 도,도,국유지,180.10873608058318,126.97936462112335,37.54722323004875,251.8415524,260.13389828,107.99375212,526.58531232,281.13307483,71,미지정,0
385841,1117000000000000186,후암동 250-16도,도,국유지,107.50025506876409,126.97889896279062,37.5471962631723,212.8979939,222.20683055,93.8122231,563.72150752,320.10274945,71,미지정,0
385842,1117000000000000187,후암동 252-3도,도,국유지,305.0977530233795,126.97879845159181,37.54690541230805,216.37734772,227.95175194,61.26859065,587.55123433,341.50488601,71,미지정,0
385843,1117000000000000188,후암동 251-5도,도,국유지,148.76717892102897,126.97869422290346,37.54726183327839,193.47905191,202.70775232,101.3837381,575.75367566,334.40669302,71,미지정,0
385844,1117000000000000189,후암동 247-30도,도,국유지,26.67248110845685,126.97900196414781,37.54804270196728,215.2347504,216.96478839,126.18116283,510.66896058,286.97481945,71,미지정,0
385845,1117000000000000190,후암동 247-4도,도,국유지,41.109552517998964,126.97945274706746,37.54825103137302,258.62807197,259.03613663,133.49789519,464.79819266,240.91758195,71,미지정,0
385846,1117000000000000191,후암동 247-55도,도,국유지,25.779888719320297,126.97947337258259,37.54825831133092,260.58153941,260.95669683,134.36239391,462.80467121,238.9335618,71,미지정,0
385847,1117000000000000192,후암동 247-15도,도,국유지,613.9632879791316,126.97936986050382,37.547959047681836,246.39576776,249.0594367,151.97388655,485.70941115,264.41121662,71,미지정,0
385848,1117000000000000193,후암동 247-43도,도,국유지,60.63738261349499,126.97931573263243,37.547695421997574,240.6382631,245.43998087,155.32636785,504.1292838,285.85648347,71,미지정,0
385849,1117000000000000194,후암동 297-7도,도,국유지,499.1093994739931,126.97985702356789,37.54851489681134,300.51709083,299.55631081,148.56392804,420.26717163,195.55628934,71,미지정,0
385850,1117000000000000195,후암동 286-5도,도,국유지,254.63094063207973,126.97996531001077,37.54830210496107,304.11616036,304.6761048,167.55378506,421.50319811,199.47492693,71,미지정,0
385851,1117000000000000196,후암동 292-1도,도,국유지,263.9194466442568,126.98035896527193,37.54814617398148,377.11701404,333.37161154,141.91974977,399.2758793,183.79988731,71,미지정,0
385852,1117000000000000197,후암동 283-9도,도,국유지,162.1684777121991,126.97981406087273,37.54792167043657,285.20178282,288.26573806,195.09273043,453.43650899,235.99730351,71,미지정,0
385853,1117000000000000198,후암동 282-5 도,도,국유지,25.892848915886134,126.98008729507572,37.547796907575766,308.77253904,312.68468352,147.33751272,439.4460134,198.98480034,71,미지정,0
385854,1117000000000000199,후암동 279-4도,도,국유지,34.60238504875451,126.97978200566898,37.54753779506803,282.77034984,288.48477229,156.69997569,477.18760845,233.61422694,71,미지정,0
385855,1117000000000000200,후암동 276-4도,도,국유지,33.092112738639116,126.98043560442599,37.5472218319996,344.60166995,307.04035058,113.22527348,444.69278902,199.17998311,71,미지정,0
385856,1117000000000000201,후암동 254-23도,도,국유지,26.05496283993125,126.98039495639624,37.546974964615096,346.8538267,310.92053431,125.09442095,461.50012734,219.15896474,71,미지정,0
385857,1117000000000000202,후암동 250-13도,도,국유지,99.683145721443,126.97976452578672,37.547326964136374,284.17976894,291.29101995,136.71203208,490.22253279,244.25141396,71,미지정,0
385858,1117000000000000203,후암동 278-5도,도,국유지,103.20389255159535,126.98005574269423,37.5475291096064,306.95706393,312.56907792,144.81536703,456.71849622,211.53112917,71,미지정,0
385859,1117000000000000204,후암동 276-29도,도,국유지,146.20786810084246,126.98037030150267,37.54707236621499,342.19516135,312.69577235,123.19023422,457.98329784,213.85940198,71,미지정,0
385860,1117000000000000205,후암동 259-28 도,도,국유지,23.446066827280447,126.98048396534892,37.54683343024472,358.62930381,304.35190911,125.48071989,462.53992019,224.28797118,71,미지정,0
