"노드링크 유형","노드 WKT","노드 ID","노드 유형 코드","링크 WKT","링크 ID","링크 유형 코드","시작노드 ID","종료노드 ID","링크 길이","시군구코드","시군구명","읍면동코드","읍면동명","지하철역코드","지하철역명","리프트","엘리베이터"
"NODE","POINT(127.01586182488408 37.48478716251836)","15921","1","","0","","","","","1165000000","서초구","1165010800","서초동","162","남부터미널(예술의전당)","0","0"
"LINK","","0","","LINESTRING(127.02871535806358 37.495700385646316,127.02841858563635 37.49561534182147,127.02860026053249 37.49526713412318)","9636","1000","212096","115095","69.7420","1165000000","서초구","1168010100","역삼동","169","강남","0","0"
"NODE","POINT(126.99763839297103 37.481185364320055)","91954","1","","0","","","","","1165000000","서초구","1165010100","방배동","165","방배","0","0"
"NODE","POINT(126.99803921195358 37.48126600871121)","91975","1","","0","","","","","1165000000","서초구","1165010100","방배동","165","방배","0","0"
"NODE","POINT(126.99766896476916 37.48180483254262)","91986","1","","0","","","","","1165000000","서초구","1165010100","방배동","165","방배","0","0"
"LINK","","0","","LINESTRING(126.99353146520761 37.48783025988237,126.99372891017823 37.48789892733569)","69243","1000","212981","212982","19.0530","1165000000","서초구","1165010100","방배동","158","내방","0","0"
"NODE","POINT(127.02110029000251 37.511035719951074)","213116","0","","0","","","","","1165000000","서초구","1165010600","잠원동","15","논현","0","0"
"NODE","POINT(127.02101989375358 37.51119593286944)","213115","0","","0","","","","","1165000000","서초구","1165010600","잠원동","15","논현","0","0"
"NODE","POINT(126.99325480914197 37.48800891986887)","119901","1","","0","","","","","1165000000","서초구","1165010100","방배동","158","내방","0","0"
"NODE","POINT(127.0354261115151 37.5005941335401)","213179","0","","0","","","","","1168000000","강남구","1168010100","역삼동","22","역삼","0","0"
"LINK","","0","","LINESTRING(127.03409910121643 37.48457244531465,127.03427119361818 37.484591310132146)","220932","1000","212568","212084","15.3640","1168000000","강남구","1168011800","도곡동","159","양재(서초구청)","0","0"
"LINK","","0","","LINESTRING(127.0197661755978 37.51653245097817,127.01996074202734 37.5165310470405)","280644","1000","213110","124987","17.2020","1168000000","강남구","1168010700","신사동","7","신사","0","0"
"LINK","","0","","LINESTRING(127.01990976458843 37.516280685785176,127.01980632000712 37.516232643515465)","269600","1000","213109","213108","10.5860","1168000000","강남구","1168010700","신사동","7","신사","0","0"
"LINK","","0","","LINESTRING(127.02085507053721 37.51647276130022,127.02070850498737 37.516340050883976)","232472","1000","213112","212737","19.6170","1168000000","강남구","1168010800","논현동","7","신사","0","0"
"LINK","","0","","LINESTRING(127.02075168275312 37.5166329783724,127.02063967955698 37.51680921674119)","239166","1000","213113","213114","21.9240","1168000000","강남구","1168010700","신사동","7","신사","0","0"
"LINK","","0","","LINESTRING(127.02075168275312 37.5166329783724,127.01990976458843 37.516280685785176)","28425","1000","213113","213109","84.0760","1168000000","강남구","1168010700","신사동","7","신사","0","0"
"NODE","POINT(127.04128483828437 37.527820641195596)","56909","1","","0","","","","","1168000000","강남구","1168011000","압구정동","9","압구정로데오","0","0"
"NODE","POINT(127.04344295119814 37.50999732238227)","56062","1","","0","","","","","1168000000","강남구","1168010100","역삼동","20","선정릉","0","0"
"NODE","POINT(127.06526375831818 37.494935992423684)","23812","1","","0","","","","","1168000000","강남구","1168010600","대치동","23","대치","1","0"
"LINK","","0","","LINESTRING(127.05005501671984 37.518799752236355,127.0502944006861 37.51833286044823)","275091","1000","213139","132216","55.9740","1168000000","강남구","1168010500","삼성동","18","청담","0","0"
"LINK","","0","","LINESTRING(127.0550967108394 37.51969376292414,127.05532372363373 37.51973027366819)","265013","1000","213146","213147","20.4730","1168000000","강남구","1168010500","삼성동","18","청담","0","0"
"LINK","","0","","LINESTRING(127.0511814541057 37.51900666970251,127.0504228360348 37.51887282951609)","227441","1000","213141","213140","68.6900","1168000000","강남구","1168010400","청담동","18","청담","0","0"
"LINK","","0","","LINESTRING(127.0512820290309 37.51902493450979,127.0511814541057 37.51900666970251)","219194","1000","213142","213141","9.1190","1168000000","강남구","1168010400","청담동","18","청담","0","0"
"LINK","","0","","LINESTRING(127.04587803093463 37.486754644929604,127.04617665952094 37.486910243756945)","270773","1000","204042","213095","31.5560","1168000000","강남구","1168011800","도곡동","21","매봉","0","0"
"NODE","POINT(127.03109603185483 37.51367963447681)","25413","1","","0","","","","","1168000000","강남구","1168010800","논현동","12","학동","0","0"
"LINK","","0","","LINESTRING(127.05674331157107 37.52000422663402,127.05691711518705 37.51970079167457)","213697","1000","213148","31192","37.0170","1168000000","강남구","1168010500","삼성동","18","청담","0","0"
"LINK","","0","","LINESTRING(127.05005501671984 37.518799752236355,127.0504228360348 37.51887282951609)","209631","1000","213139","213140","33.5130","1168000000","강남구","1168010400","청담동","18","청담","0","0"
"LINK","","0","","LINESTRING(127.05179065082189 37.51911625474056,127.0518350764289 37.518958325025366)","221487","1000","213143","213145","17.9630","1168000000","강남구","1168010500","삼성동","18","청담","0","0"
"LINK","","0","","LINESTRING(127.04639471501605 37.48656229620698,127.04671088604412 37.48672914442056)","188959","1000","213097","204060","33.5380","1168000000","강남구","1168011800","도곡동","21","매봉","0","0"
"LINK","","0","","LINESTRING(127.0459985741961 37.48687369616093,127.04610760255648 37.486699722601664,127.04625699881332 37.48678662973545)","183182","1000","213094","213096","37.9410","1168000000","강남구","1168011800","도곡동","21","매봉","0","0"
"LINK","","0","","LINESTRING(127.04617665952094 37.486910243756945,127.04625699881332 37.48678662973545)","199528","1000","213095","213096","15.4500","1168000000","강남구","1168011800","도곡동","21","매봉","0","0"
"NODE","POINT(127.07221782812397 37.491784097321606)","90541","1","","0","","","","","1168000000","강남구","1168010300","개포동","5","대모산입구","0","0"
"LINK","","0","","LINESTRING(127.04617665952094 37.486910243756945,127.04646695735437 37.48703361914989)","175306","1000","213095","204043","29.0970","1168000000","강남구","1168011800","도곡동","21","매봉","0","0"
"LINK","","0","","LINESTRING(127.04639471501605 37.48656229620698,127.04611047187701 37.48644788732468)","139674","1000","213097","204059","28.1640","1168000000","강남구","1168011800","도곡동","21","매봉","0","0"
"NODE","POINT(127.02073943772749 37.51683071280315)","124988","1","","0","","","","","1168000000","강남구","1168010700","신사동","7","신사","0","0"
"NODE","POINT(127.01996074202734 37.5165310470405)","124987","1","","0","","","","","1168000000","강남구","1168010700","신사동","7","신사","0","0"
"NODE","POINT(127.04787993497393 37.50440631502409)","131814","1","","0","","","","","1168000000","강남구","1168010100","역삼동","13","선릉","0","0"
"NODE","POINT(127.05332301814653 37.51345375493086)","134812","1","","0","","","","","1168000000","강남구","1168010500","삼성동","3","삼성중앙","0","0"
"NODE","POINT(127.04925045984515 37.504822268314854)","153562","1","","0","","","","","1168000000","강남구","1168010500","삼성동","13","선릉","0","0"
"NODE","POINT(127.03301215841975 37.51452859563782)","21991","1","","0","","","","","1168000000","강남구","1168010800","논현동","12","학동","0","0"
"NODE","POINT(127.0489058764856 37.50503066984031)","153561","1","","0","","","","","1168000000","강남구","1168010500","삼성동","13","선릉","0","0"
"LINK","","0","","LINESTRING(127.0518350764289 37.518958325025366,127.05156475473389 37.51892733518049)","213754","1000","213145","132157","24.1440","1168000000","강남구","1168010500","삼성동","18","청담","0","0"
"LINK","","0","","LINESTRING(127.05674331157107 37.52000422663402,127.05739278685571 37.5201618230199)","215386","1000","213148","213149","60.0200","1168000000","강남구","1168010500","삼성동","18","청담","0","0"
"LINK","","0","","LINESTRING(127.05179065082189 37.51911625474056,127.0550967108394 37.51969376292414)","194658","1000","213143","213146","299.2100","1168000000","강남구","1168010500","삼성동","18","청담","0","0"
"LINK","","0","","LINESTRING(127.0504228360348 37.51887282951609,127.0502203130917 37.519250599734214)","178372","1000","213140","132202","45.5900","1168000000","강남구","1168010400","청담동","18","청담","0","0"
"LINK","","0","","LINESTRING(127.04625699881332 37.48678662973545,127.04639471501605 37.48656229620698)","130593","1000","213096","213097","27.7180","1168000000","강남구","1168011800","도곡동","21","매봉","0","0"
"LINK","","0","","LINESTRING(127.05315530476112 37.51286560427216,127.05258555893646 37.51268856549289)","56451","1000","213152","132855","54.0680","1168000000","강남구","1168010500","삼성동","3","삼성중앙","0","0"
"LINK","","0","","LINESTRING(127.05302334539516 37.513144867456006,127.05309792631006 37.512980057898105)","75070","1000","213150","213151","19.4440","1168000000","강남구","1168010500","삼성동","3","삼성중앙","0","0"
"NODE","POINT(127.03440215447388 37.506648641996385)","130785","1","","0","","","","","1168000000","강남구","1168010100","역삼동","14","언주","0","0"
"NODE","POINT(127.04458367615113 37.51033331439814)","131745","1","","0","","","","","1168000000","강남구","1168010500","삼성동","20","선정릉","0","0"
"NODE","POINT(127.04065370779821 37.517187369602915)","134400","1","","0","","","","","1168000000","강남구","1168010800","논현동","11","강남구청","0","0"
"LINK","","0","","LINESTRING(127.05221101916061 37.496232853123,127.05256889247224 37.49633376609361)","215007","1000","213203","15271","33.5700","1168000000","강남구","1168010100","역삼동","6","한티","0","0"
"LINK","","0","","LINESTRING(127.05184382007936 37.496092643772535,127.05221101916061 37.496232853123)","215008","1000","134814","213203","36.0080","1168000000","강남구","1168010100","역삼동","6","한티","0","0"
"NODE","POINT(127.05063641710181 37.51849291268912)","132213","1","","0","","","","","1168000000","강남구","1168010500","삼성동","18","청담","0","0"
"NODE","POINT(127.0502203130917 37.519250599734214)","132202","1","","0","","","","","1168000000","강남구","1168010400","청담동","18","청담","0","0"
"NODE","POINT(127.05156475473389 37.51892733518049)","132157","1","","0","","","","","1168000000","강남구","1168010500","삼성동","18","청담","0","0"
"LINK","","0","","LINESTRING(127.05674331157107 37.52000422663402,127.05652928759922 37.52037169098401)","156489","1000","213148","31193","44.9590","1168000000","강남구","1168010400","청담동","18","청담","0","0"
"LINK","","0","","LINESTRING(127.05739278685571 37.5201618230199,127.05718651845316 37.520513264530145)","148139","1000","213149","133168","43.0570","1168000000","강남구","1168010500","삼성동","18","청담","0","0"
"LINK","","0","","LINESTRING(127.05532372363373 37.51973027366819,127.05674331157107 37.52000422663402)","133562","1000","213147","213148","129.1250","1168000000","강남구","1168010500","삼성동","18","청담","0","0"
"LINK","","0","","LINESTRING(127.05532372363373 37.51973027366819,127.05536096921801 37.51958607733104,127.05549293314235 37.519635270151404)","110003","1000","213147","31187","29.2200","1168000000","강남구","1168010500","삼성동","18","청담","0","0"
"LINK","","0","","LINESTRING(127.0504228360348 37.51887282951609,127.05063641710181 37.51849291268912)","101338","1000","213140","132213","46.2000","1168000000","강남구","1168010500","삼성동","18","청담","0","0"
"LINK","","0","","LINESTRING(127.04984101091141 37.51919354670507,127.05005501671984 37.518799752236355)","87742","1000","143511","213139","47.6250","1168000000","강남구","1168010400","청담동","18","청담","0","0"
"LINK","","0","","LINESTRING(127.05173472740174 37.519267323809856,127.05147012617383 37.51919971365706)","51498","1000","213144","159794","24.5660","1168000000","강남구","1168010400","청담동","18","청담","0","0"
"LINK","","0","","LINESTRING(127.0512820290309 37.51902493450979,127.05179065082189 37.51911625474056)","51656","1000","213142","213143","46.0920","1168000000","강남구","1168010400","청담동","18","청담","0","0"
"LINK","","0","","LINESTRING(127.05173472740174 37.519267323809856,127.05220288426898 37.51932755074538)","38545","1000","213144","55873","41.9230","1168000000","강남구","1168010400","청담동","18","청담","0","0"
"LINK","","0","","LINESTRING(127.05122468525306 37.51920117805046,127.05113560766264 37.51918977387973,127.0511814541057 37.51900666970251)","31792","1000","212716","213141","28.6980","1168000000","강남구","1168010400","청담동","18","청담","0","0"
"LINK","","0","","LINESTRING(127.0550967108394 37.51969376292414,127.05505371988865 37.519840250407334,127.0552129519644 37.519850524840635)","18809","1000","213146","31196","30.8190","1168000000","강남구","1168010500","삼성동","18","청담","0","0"
"LINK","","0","","LINESTRING(127.0518350764289 37.518958325025366,127.05216820333315 37.51903692048984)","22394","1000","213145","132156","30.7140","1168000000","강남구","1168010500","삼성동","18","청담","0","0"
"LINK","","0","","LINESTRING(127.05179065082189 37.51911625474056,127.05173472740174 37.519267323809856)","4627","1000","213143","213144","17.4800","1168000000","강남구","1168010400","청담동","18","청담","0","0"
"LINK","","0","","LINESTRING(127.02480306431266 37.50445707121036,127.025281975671 37.50459010376257)","72522","1000","213125","134575","44.8460","1168000000","강남구","1168010100","역삼동","24","신논현","0","0"
"LINK","","0","","LINESTRING(127.05390613978312 37.51332075434243,127.05347734910681 37.513245359256935)","88242","1000","34401","213153","38.8220","1168000000","강남구","1168010500","삼성동","3","삼성중앙","0","0"
"LINK","","0","","LINESTRING(127.05309792631006 37.512980057898105,127.05315530476112 37.51286560427216)","100733","1000","213151","213152","13.6780","1168000000","강남구","1168010500","삼성동","3","삼성중앙","0","0"
"LINK","","0","","LINESTRING(127.05347734910681 37.513245359256935,127.05350327463483 37.51334146687795)","100931","1000","213153","212719","10.9100","1168000000","강남구","1168010500","삼성동","3","삼성중앙","0","0"
"LINK","","0","","LINESTRING(127.0535977806708 37.51291804111898,127.0537447914556 37.51267774524719)","29292","1000","213155","34415","29.6680","1168000000","강남구","1168010500","삼성동","3","삼성중앙","0","0"
"LINK","","0","","LINESTRING(127.02063967955698 37.51680921674119,127.02073943772749 37.51683071280315)","81559","1000","213114","124988","9.1360","1168000000","강남구","1168010700","신사동","7","신사","0","0"
"LINK","","0","","LINESTRING(127.02075168275312 37.5166329783724,127.02085507053721 37.51647276130022)","70293","1000","213113","213112","19.9940","1168000000","강남구","1168010800","논현동","7","신사","0","0"
"LINK","","0","","LINESTRING(127.02085507053721 37.51647276130022,127.02097925525536 37.51651599495689)","36842","1000","213112","124983","11.9810","1168000000","강남구","1168010800","논현동","7","신사","0","0"
"LINK","","0","","LINESTRING(127.02063967955698 37.51680921674119,127.02032647694507 37.51669255474552)","28424","1000","213114","212736","30.5670","1168000000","강남구","1168010700","신사동","7","신사","0","0"
"NODE","POINT(127.05216820333315 37.51903692048984)","132156","1","","0","","","","","1168000000","강남구","1168010500","삼성동","18","청담","0","0"
"NODE","POINT(127.04039622020504 37.526534786275334)","131106","1","","0","","","","","1168000000","강남구","1168010400","청담동","9","압구정로데오","0","0"
"NODE","POINT(127.04014977258731 37.52779013717138)","131099","1","","0","","","","","1168000000","강남구","1168010700","신사동","9","압구정로데오","0","0"
"NODE","POINT(127.04136223943117 37.527486486592174)","131098","1","","0","","","","","1168000000","강남구","1168010400","청담동","9","압구정로데오","0","0"
"NODE","POINT(127.05765419616726 37.51965025477242)","133177","1","","0","","","","","1168000000","강남구","1168010500","삼성동","18","청담","0","0"
"NODE","POINT(127.05718651845316 37.520513264530145)","133168","1","","0","","","","","1168000000","강남구","1168010400","청담동","18","청담","0","0"
"LINK","","0","","LINESTRING(127.02473703554404 37.50458524440673,127.02480306431266 37.50445707121036)","63515","1000","213124","213125","15.3770","1168000000","강남구","1168010100","역삼동","24","신논현","0","0"
"LINK","","0","","LINESTRING(127.02480306431266 37.50445707121036,127.02497444715677 37.50412559275625)","15264","1000","213125","129790","39.7890","1168000000","강남구","1168010100","역삼동","24","신논현","0","0"
"LINK","","0","","LINESTRING(127.02473703554404 37.50458524440673,127.02458488440467 37.50488965461793,127.02467107357448 37.50491709936492,127.02473049443401 37.504796190336045)","14457","1000","213124","204673","58.9840","1168000000","강남구","1168010800","논현동","24","신논현","0","0"
"LINK","","0","","LINESTRING(127.05371048895563 37.496390091325296,127.05399368417179 37.49649103390478)","265426","1000","213208","204823","27.4350","1168000000","강남구","1168010600","대치동","6","한티","0","0"
"LINK","","0","","LINESTRING(127.05318165099366 37.49655096703486,127.05346652469096 37.496648808892786)","281265","1000","15270","213209","27.4320","1168000000","강남구","1168010600","대치동","6","한티","0","0"
"LINK","","0","","LINESTRING(127.0523400775972 37.49595130352456,127.05208045050887 37.49588641088236)","234445","1000","213205","127146","24.0620","1168000000","강남구","1168011800","도곡동","6","한티","0","0"
"LINK","","0","","LINESTRING(127.0329485948875 37.507181219607084,127.03366975201143 37.507387951468424)","11802","1000","65610","213173","67.7650","1168000000","강남구","1168010800","논현동","14","언주","0","0"
"LINK","","0","","LINESTRING(127.03379424026538 37.50712616201485,127.0339027165958 37.50687373348906)","22889","1000","213178","66744","29.6130","1168000000","강남구","1168010100","역삼동","14","언주","0","0"
"LINK","","0","","LINESTRING(127.03366975201143 37.507387951468424,127.03371853345821 37.50726435538408)","69183","1000","213173","213174","14.3800","1168000000","강남구","1168010800","논현동","14","언주","0","0"
"LINK","","0","","LINESTRING(127.03366975201143 37.507387951468424,127.03356634573534 37.50741773216036)","70028","1000","213173","212751","9.7220","1168000000","강남구","1168010800","논현동","14","언주","0","0"
"LINK","","0","","LINESTRING(127.06285223366044 37.50827439925308,127.06309617228338 37.508183759704245)","134817","1000","213126","212715","23.7990","1168000000","강남구","1168010600","대치동","25","삼성(무역센터)","0","0"
"LINK","","0","","LINESTRING(127.06286989266904 37.50877787127155,127.06270638748558 37.509070892804836,127.06241055348443 37.50915114878844)","119451","1000","213127","213128","63.2210","1168000000","강남구","1168010500","삼성동","25","삼성(무역센터)","0","0"
"LINK","","0","","LINESTRING(127.06396863544134 37.508651411017254,127.06406393928728 37.50880191867385)","83878","1000","213130","33966","18.7090","1168000000","강남구","1168010600","대치동","25","삼성(무역센터)","0","0"
"LINK","","0","","LINESTRING(127.10143997257238 37.487282742953866,127.1018106076965 37.4873922750049)","207327","1000","212038","212039","34.9610","1168000000","강남구","1168011500","수서동","10","수서","0","0"
"NODE","POINT(127.03693179098276 37.50124143501288)","130877","1","","0","","","","","1168000000","강남구","1168010100","역삼동","22","역삼","0","0"
"NODE","POINT(127.03722474064541 37.50114522375506)","130873","1","","0","","","","","1168000000","강남구","1168010100","역삼동","22","역삼","0","0"
"NODE","POINT(127.0365526045126 37.50121409029097)","130872","1","","0","","","","","1168000000","강남구","1168010100","역삼동","22","역삼","0","0"
"NODE","POINT(127.03533699478078 37.500083913907346)","130829","1","","0","","","","","1168000000","강남구","1168010100","역삼동","22","역삼","0","0"
"NODE","POINT(127.03646915332669 37.50090973826446)","130825","1","","0","","","","","1168000000","강남구","1168010100","역삼동","22","역삼","0","0"
"NODE","POINT(127.03665279264845 37.50049774149943)","130822","1","","0","","","","","1168000000","강남구","1168010100","역삼동","22","역삼","0","1"
"LINK","","0","","LINESTRING(127.03366975201143 37.507387951468424,127.03352336921861 37.50768225090043)","85595","1000","213173","65606","35.1340","1168000000","강남구","1168010800","논현동","14","언주","0","0"
"LINK","","0","","LINESTRING(127.03398868098266 37.507502288064394,127.03429466143224 37.507580188906005)","137686","1000","213175","65568","28.4020","1168000000","강남구","1168010800","논현동","14","언주","0","0"
"LINK","","0","","LINESTRING(127.03412464581314 37.50721074370154,127.03440215447388 37.506648641996385)","133860","1000","213177","130785","67.0380","1168000000","강남구","1168010100","역삼동","14","언주","0","0"
"NODE","POINT(127.03074548264905 37.513574452934755)","25416","1","","0","","","","","1168000000","강남구","1168010800","논현동","12","학동","0","0"
"NODE","POINT(127.03042665347334 37.513755330957444)","25415","1","","0","","","","","1168000000","강남구","1168010800","논현동","12","학동","0","0"
"LINK","","0","","LINESTRING(127.08383845656745 37.48423387835345,127.08382559544683 37.48436195961057)","15474","1000","212030","202613","14.2610","1168000000","강남구","1168011400","일원동","19","일원","0","0"
"LINK","","0","","LINESTRING(127.08509280688493 37.48365397564844,127.08514169061631 37.48370886590163,127.08508924242753 37.48385309111214)","18232","1000","212035","202492","24.1360","1168000000","강남구","1168011400","일원동","19","일원","0","0"
"NODE","POINT(127.04909770230161 37.50404880078126)","132447","1","","0","","","","","1168000000","강남구","1168010100","역삼동","13","선릉","0","0"
"NODE","POINT(127.04802040870885 37.50395999002656)","132446","1","","0","","","","","1168000000","강남구","1168010100","역삼동","13","선릉","0","0"
"NODE","POINT(127.02180929399074 37.51074700228229)","112611","1","","0","","","","","1168000000","강남구","1168010800","논현동","15","논현","0","0"
"NODE","POINT(127.0217490642768 37.51109487318158)","112610","1","","0","","","","","1168000000","강남구","1168010800","논현동","15","논현","0","0"
"LINK","","0","","LINESTRING(127.04383105875229 37.510409233579,127.04331813989155 37.51027085011841)","62028","1000","213156","51290","47.8790","1168000000","강남구","1168010500","삼성동","20","선정릉","0","0"
"LINK","","0","","LINESTRING(127.04383105875229 37.510409233579,127.04443785583716 37.51059898433366)","46785","1000","213156","131719","57.6340","1168000000","강남구","1168010500","삼성동","20","선정릉","0","0"
"LINK","","0","","LINESTRING(127.03412464581314 37.50721074370154,127.03422410297506 37.50718411043244)","146120","1000","213177","212752","9.2770","1168000000","강남구","1168010100","역삼동","14","언주","0","0"
"LINK","","0","","LINESTRING(127.0333650592483 37.506991152833734,127.03379424026538 37.50712616201485)","146448","1000","65611","213178","40.7980","1168000000","강남구","1168010100","역삼동","14","언주","0","0"
"LINK","","0","","LINESTRING(127.03398868098266 37.507502288064394,127.03381504469179 37.50788012754936)","167149","1000","213175","65565","44.6570","1168000000","강남구","1168010800","논현동","14","언주","0","0"
"LINK","","0","","LINESTRING(127.03412464581314 37.50721074370154,127.03440370366914 37.50731239654805)","187296","1000","213177","130748","27.1310","1168000000","강남구","1168010100","역삼동","14","언주","0","0"
"LINK","","0","","LINESTRING(127.03405469025816 37.50736037841595,127.03398868098266 37.507502288064394)","217433","1000","213176","213175","16.7970","1168000000","강남구","1168010100","역삼동","14","언주","0","0"
"LINK","","0","","LINESTRING(127.03379424026538 37.50712616201485,127.03371853345821 37.50726435538408)","225469","1000","213178","213174","16.7350","1168000000","강남구","1168010100","역삼동","14","언주","0","0"
"NODE","POINT(127.05940292688672 37.48693885293466)","213270","1","","0","","","","","1168000000","강남구","1168010300","개포동","4","구룡","0","1"
"NODE","POINT(127.04183627692608 37.5171637555049)","134461","1","","0","","","","","1168000000","강남구","1168010500","삼성동","11","강남구청","0","0"
"LINK","","0","","LINESTRING(127.05353757237636 37.51309199870551,127.0535977806708 37.51291804111898)","148517","1000","213154","213155","20.0270","1168000000","강남구","1168010500","삼성동","3","삼성중앙","0","0"
"LINK","","0","","LINESTRING(127.05302334539516 37.513144867456006,127.05238992948992 37.51294937852112)","146276","1000","213150","34422","60.0570","1168000000","강남구","1168010500","삼성동","3","삼성중앙","0","0"
"LINK","","0","","LINESTRING(127.0535977806708 37.51291804111898,127.05376444457275 37.51296144794648,127.0537701609788 37.512920251329916)","200529","1000","213155","212718","20.1030","1168000000","강남구","1168010500","삼성동","3","삼성중앙","0","0"
"LINK","","0","","LINESTRING(127.05309792631006 37.512980057898105,127.05353757237636 37.51309199870551)","203141","1000","213151","213154","40.8060","1168000000","강남구","1168010500","삼성동","3","삼성중앙","0","0"
"LINK","","0","","LINESTRING(127.05347734910681 37.513245359256935,127.05332301814653 37.51345375493086)","232158","1000","213153","134812","26.8540","1168000000","강남구","1168010500","삼성동","3","삼성중앙","0","0"
"LINK","","0","","LINESTRING(127.05354969528568 37.49647026380426,127.05365025174079 37.49650454653057,127.05371048895563 37.496390091325296)","170962","1000","213207","213208","23.4470","1168000000","강남구","1168010600","대치동","6","한티","0","0"
"LINK","","0","","LINESTRING(127.05346652469096 37.496648808892786,127.0538194425314 37.49673376272607)","124692","1000","213209","15269","32.6020","1168000000","강남구","1168010600","대치동","6","한티","0","0"
"LINK","","0","","LINESTRING(127.05315609549831 37.49634457094342,127.05354969528568 37.49647026380426)","58063","1000","213206","213207","37.4970","1168000000","강남구","1168010600","대치동","6","한티","0","0"
"LINK","","0","","LINESTRING(127.05353757237636 37.51309199870551,127.05347734910681 37.513245359256935)","274103","1000","213154","213153","17.8340","1168000000","강남구","1168010500","삼성동","3","삼성중앙","0","0"
"LINK","","0","","LINESTRING(127.04035302298107 37.526803185506566,127.04066382592106 37.527658994672116)","264280","1000","213280","213281","98.8770","1168000000","강남구","1168010400","청담동","9","압구정로데오","0","0"
"NODE","POINT(127.06349529121317 37.509441216734295)","213131","0","","0","","","","","1168000000","강남구","1168010500","삼성동","25","삼성(무역센터)","0","0"
"NODE","POINT(127.06396863544134 37.508651411017254)","213130","0","","0","","","","","1168000000","강남구","1168010600","대치동","25","삼성(무역센터)","0","0"
"NODE","POINT(127.06351357295777 37.508978919479)","213129","0","","0","","","","","1168000000","강남구","1168010500","삼성동","25","삼성(무역센터)","0","0"
"NODE","POINT(127.06241055348443 37.50915114878844)","213128","0","","0","","","","","1168000000","강남구","1168010500","삼성동","25","삼성(무역센터)","0","0"
"NODE","POINT(127.06286989266904 37.50877787127155)","213127","0","","0","","","","","1168000000","강남구","1168010500","삼성동","25","삼성(무역센터)","0","0"
"NODE","POINT(127.06285223366044 37.50827439925308)","213126","0","","0","","","","","1168000000","강남구","1168010600","대치동","25","삼성(무역센터)","0","0"
"NODE","POINT(127.02167486319327 37.511012730403394)","213120","0","","0","","","","","1168000000","강남구","1168010800","논현동","15","논현","0","0"
"NODE","POINT(127.02153130571861 37.511317133965974)","213119","0","","0","","","","","1168000000","강남구","1168010800","논현동","15","논현","0","0"
"LINK","","0","","LINESTRING(127.04391708967559 37.5101437289564,127.04458367615113 37.51033331439814)","92868","1000","213157","131745","62.5790","1168000000","강남구","1168010500","삼성동","20","선정릉","0","0"
"LINK","","0","","LINESTRING(127.04391708967559 37.5101437289564,127.04344295119814 37.50999732238227)","163451","1000","213157","56062","44.9590","1168000000","강남구","1168010500","삼성동","20","선정릉","0","0"
"LINK","","0","","LINESTRING(127.04391708967559 37.5101437289564,127.04375325983744 37.510013341972964)","162166","1000","213157","212721","20.4750","1168000000","강남구","1168010500","삼성동","20","선정릉","0","0"
"LINK","","0","","LINESTRING(127.04356969698945 37.51053062381553,127.04376221112852 37.51058318946835,127.04383105875229 37.510409233579)","278399","1000","212720","213156","38.2370","1168000000","강남구","1168010500","삼성동","20","선정릉","0","0"
"LINK","","0","","LINESTRING(127.07075815974221 37.49675757815941,127.07056853941904 37.49670963189711,127.0706029472703 37.49664553175949,127.07051232758303 37.496439868016616)","52188","1000","213211","20495","49.5220","1168000000","강남구","1168010600","대치동","2","학여울","0","0"
"LINK","","0","","LINESTRING(127.03405469025816 37.50736037841595,127.03412464581314 37.50721074370154)","257131","1000","213176","213177","17.7220","1168000000","강남구","1168010100","역삼동","14","언주","0","0"
"NODE","POINT(127.05334686111941 37.512642453106494)","132858","1","","0","","","","","1168000000","강남구","1168010500","삼성동","3","삼성중앙","0","0"
"NODE","POINT(127.06572912378464 37.48926084813946)","112036","1","","0","","","","","1168000000","강남구","1168010300","개포동","26","개포동","0","0"
"LINK","","0","","LINESTRING(127.10222108384063 37.48723172140383,127.10218942968218 37.48718597759541)","211676","1000","211962","213996","5.7980","1168000000","강남구","1168011500","수서동","10","수서","0","0"
"LINK","","0","","LINESTRING(127.10123045664108 37.48738590783681,127.10137964851941 37.487273640494095,127.10143997257238 37.487282742953866)","220886","1000","212037","212038","23.5780","1168000000","강남구","1168011500","수서동","10","수서","0","0"
"LINK","","0","","LINESTRING(127.10193702185863 37.48742649439466,127.10233062188463 37.48752685075662)","199913","1000","212040","212041","36.5490","1168000000","강남구","1168011500","수서동","10","수서","0","0"
"LINK","","0","","LINESTRING(127.1041017559883 37.48585179412873,127.10480249703983 37.48481617324398)","180735","1000","212042","211965","130.5840","1168000000","강남구","1168011500","수서동","10","수서","0","0"
"LINK","","0","","LINESTRING(127.1018106076965 37.4873922750049,127.10193702185863 37.48742649439466)","156284","1000","212039","212040","11.8080","1168000000","강남구","1168011500","수서동","10","수서","0","0"
"LINK","","0","","LINESTRING(127.10241969119564 37.48755423629034,127.10232035417404 37.48778371528966)","126304","1000","214103","202236","26.9420","1168000000","강남구","1168011500","수서동","10","수서","0","0"
"LINK","","0","","LINESTRING(127.10080346437243 37.487300416785914,127.10119603290694 37.48741568860056)","112660","1000","202321","212036","37.0010","1168000000","강남구","1168011500","수서동","10","수서","0","0"
