"기준일ID","시간대구분","행정동코드","총생활인구수","남자0세부터9세생활인구수","남자10세부터14세생활인구수","남자15세부터19세생활인구수","남자20세부터24세생활인구수","남자25세부터29세생활인구수","남자30세부터34세생활인구수","남자35세부터39세생활인구수","남자40세부터44세생활인구수","남자45세부터49세생활인구수","남자50세부터54세생활인구수","남자55세부터59세생활인구수","남자60세부터64세생활인구수","남자65세부터69세생활인구수","남자70세이상생활인구수","여자0세부터9세생활인구수","여자10세부터14세생활인구수","여자15세부터19세생활인구수","여자20세부터24세생활인구수","여자25세부터29세생활인구수","여자30세부터34세생활인구수","여자35세부터39세생활인구수","여자40세부터44세생활인구수","여자45세부터49세생활인구수","여자50세부터54세생활인구수","여자55세부터59세생활인구수","여자60세부터64세생활인구수","여자65세부터69세생활인구수","여자70세이상생활인구수"
"20260501","12","11170640","8602.7598","411.8062","144.0195","186.4326","264.5564","279.0411","363.036","450.3191","435.949","341.3652","284.7168","285.3394","244.472","174.4277","291.111","277.2655","126.0297","237.7662","335.7926","351.6275","363.105","489.6644","358.686","395.7732","287.2071","305.128","245.4366","206.4266","466.259",""
"20260501","12","11170650","11416.115","205.7673","110.1852","224.3694","447.1804","685.0089","734.9799","760.5348","561.2405","615.92","409.4884","330.0099","240.2475","129.604","385.8529","277.4582","123.3146","141.0999","512.7585","543.2804","564.1771","651.715","487.6636","484.5762","353.6057","418.8492","279.7389","233.5361","503.9527",""
"20260501","12","11170660","10881.2766","292.5132","132.6513","128.2401","330.8858","477.3795","536.2215","569.0763","550.2723","514.9293","373.9585","315.1061","214.5389","148.1248","339.0708","282.8311","139.336","227.5","443.5777","590.1902","594.7526","741.5158","563.7463","634.0301","391.6119","369.8332","294.6837","208.9037","475.7952",""
"20260501","12","11170685","34019.7542","1009.8849","433.4957","579.0387","1447.6492","1815.4219","1658.7525","1876.8908","1645.5919","1572.2874","1191.1219","1077.8417","662.3446","373.5164","755.6867","903.5433","404.1757","595.9426","1552.7574","1885.3552","1907.4511","2160.3689","1905.7121","1606.8514","1243.0327","1112.2817","837.1366","570.2172","1235.404",""
"20260501","12","11170690","18050.3681","829.4807","598.1515","547.6709","457.7633","471.6968","513.0608","776.4728","797.9748","858.0461","677.2702","614.8798","436.1097","276.7883","620.7436","683.7058","436.8116","578.5247","613.6131","561.3392","654.2484","896.6985","884.7878","1005.8839","688.3981","690.6477","485.7873","382.0525","1011.7619",""
"20260501","12","11170700","6220.4563","196.0936","133.1854","202.701","174.1752","231.204","219.011","287.0516","283.2546","331.5916","280.9905","269.2788","205.354","116.6393","227.7597","126.9176","80.9932","105.3128","226.688","224.7433","235.2176","248.4006","310.4274","287.1485","228.2362","252.199","234.2736","122.5863","379.0209",""
"20260501","13","11170630","25411.073","1277.143","685.9354","636.4706","568.3098","683.8142","635.8396","919.0492","976.997","1145.1717","946.0878","831.3403","618.8248","402.2799","932.2668","1213.4776","626.8126","625.6975","923.7719","868.9561","945.7072","1215.2066","1259.1132","1297.9797","1055.9752","925.7759","806.3986","625.1269","1761.5448",""
"20260501","13","11170510","10913.7276","439.7627","243.0445","260.6476","193.5091","403.5242","446.4146","575.8749","481.7655","502.8877","366.3427","401.2496","295.0771","219.8339","435.1829","300.3049","158.7101","223.8856","326.629","436.4242","471.1736","599.8759","428.0399","481.7229","400.9304","393.4782","336.7246","323.1312","767.5807",""
"20260501","13","11170520","14341.1447","374.9246","201.5865","299.5329","457.846","641.5629","634.0093","804.5509","639.2226","639.7354","466.0527","398.891","237.7908","210.1676","421.5707","391.7647","221.4323","448.538","803.038","854.271","836.2136","830.6512","661.4137","613.0031","468.6669","422.1276","351.5402","257.9723","753.0686",""
"20260501","13","11170530","19935.5742","547.1049","263.9881","403.3767","836.8562","998.7776","866.5229","968.2233","830.8464","831.3097","657.4498","668.577","580.2303","332.8382","670.3842","635.4445","289.3076","454.0799","1165.3376","1227.3665","963.1068","923.9754","868.9527","879.2279","625.6682","627.7866","514.3296","337.6688","966.8362",""
"20260501","13","11170555","20519.8124","398.8043","287.139","492.5465","630.8874","806.0307","917.0685","958.3056","764.5953","709.2514","692.2639","612.5741","451.2797","293.4796","602.8182","404.0371","219.0021","935.2288","2295.9583","1407.6489","1105.3267","929.9321","664.8582","722.2775","588.1435","693.9299","574.2179","365.3041","996.9039",""
"20260501","13","11170560","17584.6628","852.9998","272.5559","353.4662","406.1474","602.2023","778.4502","913.1786","766.8224","732.4566","681.0733","606.5165","428.5532","259.2395","687.096","727.344","215.3843","322.9317","744.8292","1037.6671","976.4576","1162.0841","795.1912","694.4119","575.4265","561.7241","446.9983","296.8633","686.5907",""
"20260501","13","11170570","12737.0759","525.6716","235.0493","263.0702","325.7166","447.5033","542.6284","570.0438","593.5557","656.5201","425.4491","493.254","403.0403","218.7627","517.8191","313.4926","250.9","334.5257","424.6813","566.3022","602.5024","624.66","594.1542","449.2361","437.7901","510.7074","380.143","284.9903","744.9051",""
"20260501","13","11170580","8555.0092","203.5911","120.2215","212.5946","205.7045","297.4379","411.6456","416.7436","347.2533","359.1676","293.3778","323.4037","196.0107","123.2764","320.6187","257.4602","121.4721","311.9807","494.6166","446.6807","480.0226","424.0704","331.7029","342.211","277.1261","324.0088","214.6817","166.2727","531.655",""
"20260501","13","11170590","6179.7717","178.3446","80.5647","162.0313","139.9975","157.7646","284.8322","299.2685","310.1154","274.6865","237.5953","258.3699","189.148","123.7094","223.5245","161.8189","71.2933","134.2875","191.849","249.5377","270.9147","341.1444","204.885","208.6317","213.9282","275.7065","234.7223","188.6672","512.4339",""
"20260501","13","11170625","86792.3318","4628.1858","1952.821","2739.068","4312.2994","4109.4955","3745.4154","3942.5137","3574.8353","3220.4734","2042.3734","1924.529","1387.608","824.7173","1639.6191","4274.361","1590.904","2377.5405","5067.9174","5586.2541","4892.4277","4929.6575","4197.4472","3597.3696","2517.0399","2419.0629","1727.685","1107.6698","2463.0411",""
"20260501","13","11170640","8528.4053","440.2016","153.9499","148.3656","289.5145","302.1488","329.1065","444.6867","422.7779","377.8049","301.7239","289.4846","252.2701","172.0029","314.9101","234.566","106.6208","278.2468","376.3929","309.1844","362.7947","470.763","342.5592","307.32","287.3654","270.2738","243.0595","217.2226","483.0883",""
"20260501","13","11170650","12672.0856","213.6798","114.4221","209.8082","670.6152","860.8272","765.1414","956.143","566.9434","661.4021","440.3284","343.1112","236.2903","141.3688","370.3853","323.1501","143.6222","196.3917","549.6968","672.1097","651.0235","665.0362","523.5485","534.3171","392.0314","432.446","311.7658","243.6013","482.8783",""
"20260501","13","11170660","11424.5139","339.1787","153.8133","160.1853","367.6713","491.4089","534.9763","606.6677","605.8242","545.1927","405.2237","329.6847","214.1228","144.5307","324.0184","298.8998","147.2523","243.6786","539.3061","634.2405","679.3746","745.3544","589.5172","599.0937","392.2419","381.7125","274.1384","185.3955","491.8103",""
"20260501","13","11170685","36460.0069","1178.3059","505.7911","580.1382","1370.6166","1917.9119","1736.2205","1971.4026","1744.3652","1600.3045","1184.521","1075.4386","630.2038","367.4866","756.6428","1020.1458","456.3348","773.8981","1909.1934","2314.4568","2177.4938","2423.5881","1930.393","1620.1068","1347.113","1182.9297","845.7969","573.9243","1265.2832",""
"20260501","13","11170690","18964.5615","794.5795","572.9838","570.1005","578.2967","532.7454","570.9827","716.3549","857.8049","894.0893","703.5","713.1066","451.1653","273.5501","669.9627","790.1652","504.8272","468.7312","656.991","694.8346","752.5775","926.92","903.5703","955.8618","738.1625","766.7604","537.6909","414.9911","953.2561",""
"20260501","13","11170700","6153.6868","161.7976","109.8914","228.7651","153.5059","252.3796","216.9195","272.9859","261.404","275.3854","288.6547","257.3372","199.1374","134.0425","238.7095","131.5972","83.9797","92.6013","182.7538","224.4812","250.5533","243.3539","314.8867","334.0216","258.6345","236.1029","254.3856","126.5354","368.8831",""
"20260501","14","11170510","10886.3287","411.2367","227.279","252.1583","178.1545","453.1497","423.9949","524.2603","414.9888","478.6597","420.9967","384.6307","294.6554","225.7116","411.0004","317.2883","167.686","216.7596","348.9766","461.7228","489.8452","588.6363","435.0107","510.1047","402.7669","412.5621","331.5679","311.4729","791.0513",""
"20260501","14","11170520","14972.6775","385.4669","207.255","285.8752","506.5339","721.6395","667.1246","773.3944","625.5457","595.7218","413.3684","395.2997","264.0114","195.0596","425.8547","351.1065","198.4516","486.49","1059.3236","1042.2652","916.1252","868.4461","704.0997","646.7131","405.2797","422.9617","338.9032","260.5347","809.8277",""
"20260501","14","11170530","20115.9222","710.0431","342.6089","513.3824","880.3842","910.4185","908.1017","941.5454","811.1702","835.906","675.2281","712.9851","586.2166","354.2851","823.4377","488.2313","222.2839","488.6358","1126.5746","1064.7605","1017.7588","1007.0483","816.1535","759.4204","599.2906","612.3385","544.518","396.5895","966.6039",""
"20260501","14","11170555","19904.4348","404.1341","290.976","473.3215","749.5607","764.901","843.5246","919.9402","758.7427","644.806","668.2915","588.1308","428.4205","281.6303","616.8092","441.9146","239.533","786.6879","2186.3785","1266.7755","1024.2319","950.6155","655.8695","742.6079","604.3","687.5217","519.1174","356.2234","1009.4679",""
"20260501","14","11170560","16527.9501","688.6865","220.0538","330.532","393.7551","628.6986","742.6216","924.4243","803.9316","712.142","640.4276","534.6217","416.9486","271.8328","598.3613","723.8684","214.3552","314.1034","685.134","919.9975","980.2472","1034.7799","629.7229","676.3879","564.5905","476.1294","420.5323","290.6721","690.3921",""
"20260501","14","11170570","12455.0544","435.9398","194.9266","266.6925","363.2973","444.3804","525.7181","600.5604","594.5768","610.1658","392.7828","487.4393","358.2429","225.6138","534.6653","259.358","207.5745","349.0896","407.0546","579.9766","580.6879","580.482","559.2565","491.6354","446.6423","509.5613","395.1771","285.0897","768.4665",""
"20260501","14","11170580","8515.6451","228.456","134.9042","208.1664","193.4241","305.6173","383.39","408.1019","318.5279","337.6144","302.6079","337.2649","196.9891","126.6921","310.6529","310.8075","146.642","220.6021","445.6539","461.7813","499.6391","459.3507","339.4501","338.4412","250.9294","311.0109","239.9114","166.2054","532.8113",""
"20260501","14","11170590","6162.9789","166.039","75.0056","131.7709","137.7997","193.7458","277.037","275.1732","306.9952","275.8146","248.0649","252.3993","181.9746","131.8664","246.1596","200.6898","88.4186","133.1776","181.6512","247.2337","279.4676","317.4876","208.0535","237.4442","227.7342","266.878","237.9562","165.9336","471.0084",""
"20260501","14","11170625","87348.8773","3991.252","1684.0722","2700.8209","4498.0783","4399.1327","3900.1406","3902.0694","3448.9777","3192.8813","2146.1228","1875.1625","1334.7189","809.0322","1571.2368","4059.2986","1510.8583","2684.3586","5702.5646","6190.7478","5009.6026","5008.3516","4161.0696","3620.1621","2513.5255","2297.5593","1736.3301","1115.1883","2285.5623",""
"20260501","14","11170630","25499.5275","1216.1435","653.1731","632.8061","661.3796","828.643","659.4121","934.7046","958.5016","1053.93","897.4632","889.5526","591.1222","437.0308","933.9008","1113.2306","575.0305","591.6889","962.0787","951.9448","1074.3598","1199.6973","1188.2461","1230.9322","1084.3639","1005.8045","879.9785","565.9006","1728.508",""
"20260501","14","11170640","8968.8773","491.9294","172.0405","159.382","330.4352","375.886","355.6066","423.9451","436.3026","375.3592","318.8926","290.6015","268.5258","154.8151","340.7942","299.2216","136.0098","213.5773","404.1982","399.3743","379.6422","471.7624","323.5552","290.2303","284.4754","318.1708","241.0245","213.241","499.8791",""
"20260501","14","11170650","12358.8725","232.082","124.2761","219.7323","666.1236","768.2833","715.0568","787.6195","573.0315","640.183","411.4737","360.3192","247.827","151.4904","364.2579","363.6636","161.6282","233.8858","635.7964","706.2273","636.7081","598.2394","483.0139","504.2247","388.8943","403.2662","325.1425","204.457","451.9695",""
"20260501","14","11170660","11939.0235","331.5297","150.3448","164.2303","390.1309","527.5758","576.2525","655.4736","647.1244","589.5415","391.0722","326.0485","220.8148","132.012","336.0041","317.0545","156.196","219.1353","579.216","716.7015","705.2969","750.9117","636.1018","598.7089","419.3878","400.6899","295.145","192.0586","514.265",""
"20260501","14","11170685","37775.0253","1124.6366","482.7534","711.6733","1283.0045","1972.7552","1691.1426","1925.368","1640.8871","1622.6031","1245.8086","1108.9538","644.1286","356.926","816.1123","1123.3752","502.5119","860.9904","2309.0088","2614.6737","2413.4931","2537.2975","1867.6155","1683.248","1409.8554","1177.1575","835.6705","559.119","1254.2556",""
"20260501","14","11170690","19760.7814","771.347","556.2302","629.212","609.4337","669.5128","636.8135","793.4239","944.2558","949.5715","728.9267","746.3657","490.3992","314.8206","639.753","722.9526","461.8855","554.4995","761.44","795.6481","796.1815","930.8808","946.2845","987.1018","704.9548","746.7947","534.9428","386.1832","950.9643",""
"20260501","14","11170700","6390.2709","164.5339","111.7501","251.8867","143.9246","276.755","243.3321","265.5536","276.1272","310.3239","280.5255","262.6371","196.1493","136.9265","254.7241","156.5742","99.9191","107.5866","160.4092","206.0617","249.2666","258.0158","331.469","317.1545","269.595","280.3802","240.1697","130.8232","407.6957",""
"20260501","17","11170510","10863.0149","516.6427","285.5341","230.454","252.5851","412.0061","411.3609","517.9792","438.45","483.5528","351.8763","383.1575","317.5427","196.4248","392.7587","374.6625","198.008","200.5979","388.6336","415.673","507.5989","557.7796","432.6301","502.1015","334.521","371.7631","324.3508","302.5485","761.8223",""
"20260501","17","11170520","16758.5693","360.0833","193.607","426.4869","697.0939","934.827","799.24","752.6576","692.7501","609.7464","451.1391","389.2605","209.4962","200.1131","462.5526","388.3123","219.481","615.3455","1485.4407","1391.9639","1024.177","930.9424","660.2499","655.2962","419.3666","421.4338","319.2838","246.7486","801.4747",""
"20260501","17","11170530","21024.4192","483.3719","233.2359","570.2156","1030.4231","1100.3975","1120.7171","1052.2886","767.3326","893.7052","747.5214","738.0619","607.1972","402.992","673.0998","550.8189","250.7791","583.605","1246.7348","1254.0815","1022.3321","980.8699","831.885","770.6501","681.0962","673.0461","511.3279","376.7923","869.8408",""
"20260501","17","11170555","20349.8426","331.9417","238.9978","473.8575","741.7527","806.6555","890.0678","969.7092","742.1777","681.8141","728.5369","675.1671","473.1051","322.4404","632.785","374.5879","203.0397","758.3419","2113.5306","1282.6029","1111.3988","869.4875","689.5883","805.2731","663.5611","749.6076","594.6176","368.5687","1056.63",""
"20260501","17","11170560","16689.8616","658.4204","210.3827","331.7434","533.3579","693.8541","790.7376","963.3402","747.7848","763.0474","629.7442","506.7217","402.4408","256.0724","547.2548","684.5417","202.7091","314.9824","737.1905","879.0904","924.719","1084.4778","657.3003","644.6878","548.4292","548.0712","458.9187","274.3076","695.534",""
"20260501","17","11170570","12901.9446","471.1689","210.679","295.6158","386.1705","485.9778","514.5572","559.5533","508.1264","674.123","432.5855","504.1288","355.2914","279.2494","538.3606","252.0412","201.7187","398.6449","461.4314","572.6085","726.8407","643.7704","506.5219","452.7225","437.752","499.7245","422.8499","270.7529","838.9788",""
"20260501","17","11170580","8441.5426","226.5661","133.7882","214.6367","207.3825","296.9879","356.257","402.1369","315.5676","352.749","319.2823","304.2617","217.9573","141.4257","346.9604","263.6196","124.3781","192.1587","375.7772","406.1612","441.0491","448.6433","327.1014","368.2557","291.0556","308.2361","266.1292","191.6004","601.4184",""
"20260501","17","11170590","6459.8932","216.0677","97.6058","120.6446","154.5162","205.3904","266.3878","345.709","249.2465","300.8863","270.4787","284.1582","197.7735","139.0968","273.9517","172.7848","76.1246","85.047","178.0908","242.259","289.2027","319.2819","222.3009","245.4126","253.8229","309.0389","247.8282","184.5172","512.2676",""
"20260501","17","11170625","87989.3787","3375.5018","1424.2624","2372.0747","4907.4078","4944.0918","4125.1302","3940.0541","3282.6603","3095.6475","2120.7874","1883.4271","1333.9491","748.9238","1691.9248","3634.8758","1352.8893","2863.1982","6863.7926","7211.0938","5302.4806","4770.5589","3751.3839","3442.371","2467.3504","2190.6451","1532.4377","1051.2469","2309.2119",""
"20260501","17","11170630","26712.7453","1248.884","670.758","596.5428","681.2725","806.5105","761.046","956.2144","1036.1034","1130.3956","944.8301","986.228","612.939","430.3829","1110.5277","1045.4367","540.0126","705.8247","1183.8152","1108.3484","1061.2788","1297.0254","1156.7608","1299.1466","1148.9665","1082.8085","820.0273","591.3264","1699.3328",""
"20260501","17","11170640","9813.6308","446.6643","156.2102","209.5028","357.8647","399.2479","313.0926","494.373","487.4297","366.7689","361.4866","337.5342","243.9413","171.3703","367.6598","327.7808","148.9912","318.8511","535.6558","504.3149","471.9567","496.4097","373.0596","303.988","309.069","268.9379","227.0435","223.4677","590.9586",""
"20260501","17","11170650","13216.8081","267.8186","143.4126","197.2955","746.8885","805.3247","818.2202","804.7491","574.4325","626.9273","376.3708","325.8241","239.128","143.9031","377.8193","366.0131","162.6723","253.9778","829.2085","941.4005","691.2033","604.0577","503.2558","547.0432","438.5382","398.0991","284.9228","197.1348","551.1668",""
"20260501","17","11170660","11361.5855","197.2092","89.432","183.7067","423.6537","582.1024","531.3448","587.5283","662.5965","467.334","434.5678","302.8003","227.2863","149.7798","307.3368","302.5536","149.052","243.2724","625.8335","693.7702","682.5853","742.7658","540.0698","551.7914","355.4158","322.9522","276.2673","231.3701","497.208",""
